盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.8,0,0.8,0,0,0,0.8,79.6,0,-,-,-,-,2018,14.75,10.7,12.1,6.61,0,6.61,2017,3.72,21.5,0,21.5
2017,0.1,0,0.1,0,0,0,0.1,9.95,0,-,-,-,-,2017,16.65,11.65,13.7,0.73,0,0.73,2016,0.19,52.6,0,52.6
2016,0.2,0,0.2,0,0,0,0.2,19.9,0,-,-,-,-,2016,12.35,8.8,10.6,1.89,0,1.89,2015,1.09,18.3,0,18.3
2015,0.7,0,0.7,0,0,0,0.7,69.5,0,6.95,0.03,14.4,0,2015,19.35,9.1,13.5,5.19,0,5.19,2014,2.31,30.3,0,30.3
2014,0.01,0.14,0.15,0,0,0,0.15,0.9,0,0.09,0,3.44,0,2014,15.95,10.05,12.8,1.17,0,1.17,2013,0.57,26.3,0,26.3
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,20.95,9.75,14.9,0,0,0,2012,-3.91,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,17.5,8.48,12.5,0,0,0,2011,-8.81,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,40.6,10.95,21.8,0,0,0,2010,-2.29,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,57.5,32.4,41.5,0,0,0,2009,-0.74,0,0,0
2009,0.2,0,0.2,0.3,0,0.3,0.5,6.28,94.2,1.57,0.03,0,10.4,2009,49.6,24.3,39.3,0.51,0.76,1.27,2008,1.56,12.8,19.2,32.1
2008,1.5,0,1.5,1,0,1,2.5,-,-,6.93,0.04,5.13,65,2008,111.5,14.9,58.9,2.55,1.7,4.24,2007,6.51,23,15.4,38.4
2007,0.2,0,0.2,0.4,0,0.4,0.6,-,-,1.52,0.05,0.41,-,2007,178,57.8,115,0.17,0.35,0.52,2006,1.31,15.2,30.4,45.6
2006,0,0,0,0,0,0,0,-,-,-,-,-,-,2006,60.5,50.4,55.2,0,0,0,2005,0.21,0,0,0
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,-0.87,0,0,0
平均,0.26,0.01,0.27,0.12,0,0.12,0.4,,,,,,,平均,47.3,19.9,32.4,1.4,0.2,1.7,平均,0.06,14.3,4.6,18.9
累計,3.71,0.14,3.85,1.7,0,1.7,5.55,,,,,,,累計,,,,,,,累計,0.85,,,
