盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.16,0.06,1.23,0,0,0,1.23,3.04,0,-,-,-,-,2018,23.25,18.4,21.4,5.74,0,5.74,2017,1.42,86.3,0,86.3
2017,1.63,0.15,1.77,0,0,0,1.77,4.07,0,-,-,-,-,2017,24.9,19.15,21.6,8.2,0,8.2,2016,1.99,89.1,0,89.1
2016,0.75,0,0.75,0,0,0,0.75,1.7,0,-,-,-,-,2016,25.7,14.65,20.6,3.65,0,3.65,2015,1.01,74.3,0,74.3
2015,0.51,0,0.51,0,0,0,0.51,1.2,0,2.21,1.49,0.11,0,2015,17.55,9.32,14.4,3.58,0,3.58,2014,0.64,80.3,0,80.3
2014,0.15,0.28,0.42,0,0,0,0.42,1.02,0,0.84,1.13,0.04,0,2014,22.7,12.8,17.8,2.39,0,2.39,2013,0.35,121,0,121
2013,1.2,0,1.2,0,0,0,1.2,2.5,0,3.78,1.31,0.19,0,2013,17.8,15.05,16,7.5,0,7.5,2012,1.61,74.5,0,74.5
2012,1,0.32,1.32,0,0,0,1.32,1.8,0,2.9,1.47,0.15,0,2012,19.25,11.15,15.9,8.28,0,8.28,2011,1.24,106,0,106
2011,1.19,0,1.19,0,0,0,1.19,1.9,0,3.75,1.8,0.15,0,2011,25.65,10,18.9,6.27,0,6.27,2010,1.34,88.5,0,88.5
2010,0.8,0,0.8,0,0.2,0.2,1,1.28,0,2.55,1.76,0.13,0,2010,26,17.25,20.8,3.88,0.96,4.84,2009,1.08,74.5,18.5,93
2009,0.51,0,0.51,0.1,0.41,0.51,1.02,0.65,6.49,1.23,1.8,0.06,0,2009,23.9,5.85,13.5,3.8,3.8,7.59,2008,0.53,96.7,96.7,193
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,12.5,3.45,8.02,0,0,0,2007,0.07,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,18.8,7.58,13.8,0,0,0,2006,0.04,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,12.45,7.76,9.64,0,0,0,2005,0.08,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,10.6,5.9,7.56,0,0,0,2004,-1.58,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,15.1,4.89,8.86,0,0,0,2003,-0.17,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,18.4,10.8,13.2,0,0,0,2002,0.25,0,0,0
2002,0.37,0,0.37,0,0.63,0.63,1,-,-,0,0,0,-,2002,34.5,12.8,20.4,1.81,3.08,4.89,2001,0.5,74,126,200
2001,0.44,0,0.44,0.5,0.86,1.36,1.8,-,-,0,0,0,-,2001,56,14.65,31.9,1.38,4.26,5.64,2000,1.23,35.8,111,146
2000,1,0,1,0.27,2.73,3,4,-,-,-,-,-,-,2000,315,25.9,127,0.79,2.37,3.16,1999,1.9,52.6,158,210
1999,0,0,0,2.05,0.45,2.5,2.5,-,-,0,0,0,-,1999,204,45,115,0,2.18,2.18,1998,2.52,0,99.2,99.2
1998,0,0,0,2,0,2,2,-,-,-,-,-,-,1998,77,58,68.2,0,2.93,2.93,1997,2.17,0,92,92
1997,0,0,0,2.75,0.25,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,3.45,0,86.9,86.9
1996,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,0.43,0.03,0.46,0.31,0.22,0.53,0.99,,,,,,,平均,47.7,15.7,28.8,2.7,0.9,3.7,平均,0.99,47.9,35.8,83.7
累計,10.7,0.81,11.5,7.67,5.53,13.2,24.7,,,,,,,累計,,,,,,,累計,21.7,,,
