盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.2,0,5.2,0,0,0,5.2,14.4,0,-,-,-,-,2018,74.9,63,69,7.53,0,7.53,2017,7.87,66.1,0,66.1
2017,5,0.6,5.6,0,0,0,5.6,15.5,0,-,-,-,-,2017,73,60,66.9,8.37,0,8.37,2016,8.73,64.1,0,64.1
2016,5,0.5,5.5,0,0,0,5.5,15.2,0,-,-,-,-,2016,64.9,50.3,55.7,9.87,0,9.87,2015,9.59,57.4,0,57.4
2015,4.5,0.5,5,0,0,0,5,12.5,0,26.8,1.91,0.67,0,2015,73.1,48,61.2,8.17,0,8.17,2014,5.08,98.4,0,98.4
2014,5,0.5,5.5,0,0,0,5.5,13.8,0,29.8,0.97,0.74,0,2014,84.2,48.05,68.1,8.08,0,8.08,2013,11.08,49.6,0,49.6
2013,4.5,0.5,5,0,0,0,5,12.5,0,26.8,1.59,0.67,0,2013,110,70.5,85,5.88,0,5.88,2012,6.1,82,0,82
2012,5.6,0,5.6,0,0.2,0.2,5.8,15.2,5.43,32.7,1.17,0.82,0,2012,79,58,68.5,8.18,0.29,8.47,2011,10.38,53.9,1.9,55.9
2011,6.19,0,6.19,0,0.3,0.3,6.49,16.2,0,34.8,1.19,0.87,0,2011,99.8,54.2,79.1,7.82,0.38,8.2,2010,11.31,54.7,2.6,57.4
2010,5.96,0,5.96,0,0.6,0.6,6.56,14.6,0,31.3,1.22,0.78,0,2010,94.9,70.2,84.1,7.09,0.71,7.8,2009,10.83,55,5.5,60.6
2009,4.91,0,4.91,0,0,0,4.91,11.7,0,25.1,0.98,0.63,0,2009,94.6,32,67.7,7.25,0,7.25,2008,11.03,44.5,0,44.5
2008,5.5,0,5.5,1.1,0.4,1.5,7,-,-,28.6,1.35,0.6,1.2,2008,141.5,24.8,77.3,7.11,1.94,9.05,2007,10.56,52.1,14.2,66.3
2007,4,0,4,1,0.6,1.6,5.6,-,-,18.6,1.52,0.34,-,2007,92.3,50.5,65.2,6.13,2.45,8.59,2006,7.09,56.4,22.6,79
2006,3.6,0,3.6,0.2,0.8,1,4.6,-,-,12.7,1.16,0.17,-,2006,83.6,34.4,58.5,6.15,1.71,7.86,2005,7.34,49,13.6,62.7
2005,2.01,0,2.01,0,0.5,0.5,2.51,-,-,6.38,1.64,0.16,-,2005,41.2,30.1,35.6,5.64,1.41,7.05,2004,3.09,64.9,16.2,81.2
2004,0.2,0,0.2,0.4,0.4,0.8,1,-,-,1.45,10.1,0.02,-,2004,38.5,14.3,26.6,0.75,3,3.75,2003,0.13,154,615,769
2003,0.5,0,0.5,0,0,0,0.5,-,-,1.21,3.87,0.03,-,2003,15.7,4.83,8.15,6.13,0,6.13,2002,0.29,172,0,172
2002,1.2,0,1.2,1,0,1,2.2,-,-,0,0,0,-,2002,20.9,6.1,11.1,10.8,9.01,19.8,2001,2.38,50.4,42,92.4
2001,2,0,2,2,0,2,4,-,-,0,0,0,-,2001,29,6.6,15.1,13.3,13.3,26.6,2000,5.4,37,37,74.1
2000,0,0,0,2.2,0.3,2.5,2.5,-,-,0,0,0,-,2000,25,16.1,19.8,0,12.6,12.6,1999,2.74,0,91.2,91.2
1999,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,5.3,0,37.7,37.7
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,3.22,0.12,3.34,0.45,0.19,0.64,3.98,,,,,,,平均,70.3,39.1,53.8,7.1,2.5,9.5,平均,6.82,63.1,45,108
累計,70.9,2.6,73.5,9.9,4.1,14,87.5,,,,,,,累計,,,,,,,累計,136,,,
