盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,4,0,4,0,0,0,4,5.89,0,-,-,-,-,2018,59.7,51.2,55.9,7.16,0,7.16,2017,4.75,84.2,0,84.2
2017,4,0,4,0,0,0,4,5.89,0,-,-,-,-,2017,56.1,48.9,51.9,7.71,0,7.71,2016,4.72,84.7,0,84.7
2016,4,0,4,0,0,0,4,5.89,0,-,-,-,-,2016,61.9,47.95,51.5,7.77,0,7.77,2015,6.79,58.9,0,58.9
2015,4,0,4,0,0,0,4,5.89,0,9.03,1.39,0.01,0,2015,67.7,38.2,53.1,7.53,0,7.53,2014,4.4,90.9,0,90.9
2014,4,0,4,0,0,0,4,5.89,0,9.03,2.28,0.01,0,2014,48,32,38.3,10.4,0,10.4,2013,2.69,149,0,149
2013,3,0,3,0,0,0,3,4.42,0,9.03,1.53,0,0,2013,46.5,34,39.4,7.62,0,7.62,2012,4,75,0,75
2012,3,0,3,0,0,0,3,4.42,0,9.03,1.27,0,0,2012,57.5,38.1,46.6,6.43,0,6.43,2011,4.83,62.1,0,62.1
2011,1.5,0,1.5,0,0,0,1.5,2.21,0,4.51,1.29,0,0,2011,51.7,27.2,37.5,4,0,4,2010,2.08,72.1,0,72.1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,32.65,23.3,26.9,0,0,0,2009,2.12,0,0,0
2009,1,0,1,0,0,0,1,1.84,0,6.09,1.8,0,0,2009,32.75,11.5,21.9,4.56,0,4.56,2008,1.84,54.3,0,54.3
2008,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,2008,24.8,10.55,18.9,2.64,0,2.64,2007,0.54,92.6,0,92.6
2007,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2007,25,18.2,20.5,2.44,0,2.44,2006,-0.82,-61,0,-61
2006,0.5,0,0.5,0,0,0,0.5,-,-,1.88,0.48,0,-,2006,25.9,18,20.6,2.43,0,2.43,2005,2.12,23.6,0,23.6
2005,0.5,0,0.5,0,0,0,0.5,-,-,2,0.9,0.1,-,2005,26.95,18,22,2.28,0,2.28,2004,1.2,41.7,0,41.7
2004,1,0,1,0,0,0,1,-,-,1.33,0.86,0.12,-,2004,30.1,15.9,20.9,4.78,0,4.78,2003,0.84,119,0,119
2003,1.2,0,1.2,0,0,0,1.2,-,-,1.6,0.41,0.2,-,2003,27.8,17.2,22.9,5.24,0,5.24,2002,2.13,56.3,0,56.3
2002,2,0,2,0,0,0,2,-,-,0,0,0,-,2002,27.7,19,22.4,8.94,0,8.94,2001,2.04,98,0,98
2001,0.5,0,0.5,2.5,0,2.5,3,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,4.05,12.3,61.7,74.1
2000,0,0,0,6,0,6,6,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,6.47,0,92.7,92.7
1999,0,0,0,3,0,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,5.65,0,53.1,53.1
1998,2.1,0,2.1,2.1,0,2.1,4.2,-,-,0,-,0,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.78,0,1.78,0.65,0,0.65,2.42,,,,,,,平均,41.3,27.6,33.6,5.4,0,5.4,平均,3.12,55.7,10.4,66.1
累計,37.3,0,37.3,13.6,0,13.6,50.9,,,,,,,累計,,,,,,,累計,62.4,,,
