盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,1.47,0,-,-,-,-,2018,23.5,22.15,22.8,1.75,0,1.75,2017,1.21,33.1,0,33.1
2017,0.7,0,0.7,0,0,0,0.7,2.57,0,-,-,-,-,2017,24.1,22.3,23.4,3,0,3,2016,1.16,60.3,0,60.3
2016,0.7,0,0.7,0,0,0,0.7,2.57,0,-,-,-,-,2016,27.7,23.05,25.6,2.74,0,2.74,2015,1.14,61.4,0,61.4
2015,0.7,0,0.7,0,0,0,0.7,2.57,0,14.8,3.6,0.3,0,2015,28.6,24.2,27.4,2.56,0,2.56,2014,1.12,62.5,0,62.5
2014,0.5,0,0.5,0,0,0,0.5,1.83,0,12.8,3.6,0.26,0,2014,30.2,25.3,28.1,1.78,0,1.78,2013,0.97,51.5,0,51.5
2013,0.4,0,0.4,0,0,0,0.4,1.47,0,10.2,3.6,0.2,0,2013,32.5,27.4,29.3,1.37,0,1.37,2012,0.77,51.9,0,51.9
2012,0.5,0,0.5,0,0,0,0.5,1.83,0,15.4,3.6,0.31,0,2012,41.2,26.9,32.5,1.54,0,1.54,2011,1.17,42.7,0,42.7
2011,0.4,0,0.4,0,0,0,0.4,1.47,0,9.04,3.6,0.18,0,2011,50.2,26.55,40.2,1,0,1,2010,0.68,58.8,0,58.8
2010,0.2,0,0.2,0,0,0,0.2,0.73,0,6.59,3.6,0.13,0,2010,54.5,31.05,41.1,0.49,0,0.49,2009,0.5,40,0,40
2009,0.5,0,0.5,0,0,0,0.5,1.83,0,10.8,3.57,0.22,0,2009,45.4,26.05,35.3,1.42,0,1.42,2008,0.84,59.5,0,59.5
2008,0.68,0,0.68,0,0,0,0.68,-,-,12.2,3.6,0.24,0,2008,62.4,17.05,40.8,1.68,0,1.68,2007,0.94,72.7,0,72.7
2007,0.8,0,0.8,0,0,0,0.8,-,-,13.7,3.6,0.27,-,2007,40.8,24.6,33.7,2.37,0,2.37,2006,1.06,75.5,0,75.5
2006,0.7,0,0.7,0,0,0,0.7,-,-,13.9,3.4,0.14,-,2006,37.6,24,31.5,2.22,0,2.22,2005,1.14,61.4,0,61.4
2005,0.3,0,0.3,0,0,0,0.3,-,-,4.39,2.79,0.04,-,2005,33.8,18.3,25.3,1.19,0,1.19,2004,0.45,66.7,0,66.7
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,24.2,11.9,17.8,0,0,0,2003,-0.02,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,13.4,6.8,9.61,0,0,0,2002,0.21,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.1,7.15,8.26,0,0,0,2001,-0.93,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,10.45,7,8.26,0,0,0,2000,0.01,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,18.5,6.2,10.8,0,0,0,1999,-0.2,0,0,0
1999,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,1999,23.4,11.15,16.6,0,3,3,1998,0.1,0,500,500
1998,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,1998,44.7,19.3,29.8,0,1.68,1.68,1997,0.15,0,333,333
1997,0,0,0,0,1,1,1,-,-,0,0,0,-,1997,55,24.5,36.7,0,2.72,2.72,1996,0.41,0,244,244
1996,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1996,49.5,26.3,37.4,1.34,0,1.34,1995,0.67,74.6,0,74.6
1995,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1995,48.1,22.5,33.3,1.5,0,1.5,1994,0.47,107,0,107
1994,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,1994,73.5,39,51.5,0.97,0,0.97,1993,0.57,88.2,0,88.2
1993,0.8,0,0.8,0,0,0,0.8,-,-,0,0,0,-,1993,65,28.5,47.2,1.69,0,1.69,1992,0.92,86.6,0,86.6
1992,1,0,1,0,0,0,1,-,-,0,0,0,-,1992,66,32,47.8,2.09,0,2.09,1991,1.45,68.9,0,68.9
1991,1,0,1,0,0,0,1,-,-,0,0,0,-,1991,71.5,38.6,52,1.92,0,1.92,1990,0.59,170,0,170
1990,1,0,1,0,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,1.8,0,1.8,0,0,0,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0.5,0,0.5,1,0,1,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0.6,0,0.6,0,0,0,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
平均,0.49,0,0.49,0.03,0.09,0.12,0.62,,,,,,,平均,39.5,22.1,30.1,1.2,0.3,1.5,平均,0.63,49.7,38.5,88.2
累計,15.7,0,15.7,1,3,4,19.7,,,,,,,累計,,,,,,,累計,17.6,,,
