盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.6,0,2.6,0,0,0,2.6,5.75,0,-,-,-,-,2018,41.5,36.1,38.3,6.79,0,6.79,2017,3.29,79,0,79
2017,2.5,0,2.5,0,0,0,2.5,5.53,0,-,-,-,-,2017,43.2,29.9,36.4,6.87,0,6.87,2016,2.75,90.9,0,90.9
2016,1.3,0,1.3,0,0,0,1.3,3.59,0,-,-,-,-,2016,40.25,17,27.7,4.69,0,4.69,2015,1.89,68.8,0,68.8
2015,1.3,0,1.3,0,0,0,1.3,3.59,0,11.7,2.17,0.2,0,2015,24.25,14.15,19.9,6.54,0,6.54,2014,1.97,66,0,66
2014,1.2,0,1.2,0,0,0,1.2,3.32,0,10.8,2.26,0.18,0,2014,24.5,18.55,21.5,5.59,0,5.59,2013,1.75,68.6,0,68.6
2013,0.7,0,0.7,0,0,0,0.7,1.93,0,6.31,2.29,0.11,0,2013,21.35,15.2,17.4,4.02,0,4.02,2012,1.01,69.3,0,69.3
2012,0.7,0,0.7,0,0,0,0.7,1.93,0,6.31,1.98,0.11,0,2012,20.05,13.7,16.1,4.34,0,4.34,2011,1.16,60.3,0,60.3
2011,0.7,0,0.7,0.2,0,0.2,0.9,1.9,5.42,7.95,1.95,0.13,0,2011,26.25,14.1,20.2,3.46,0.99,4.45,2010,1.52,46.1,13.2,59.2
2010,0.4,0,0.4,0.2,0,0.2,0.6,1.06,5.31,5.2,1.89,0.09,0,2010,32.7,13,23.2,1.73,0.86,2.59,2009,1.05,38.1,19,57.1
2009,0.1,0,0.1,0.2,0,0.2,0.3,0.26,5.18,2.53,2.41,0.04,0,2009,17.7,7.05,12.7,0.78,1.56,2.34,2008,0.44,22.6,45.2,67.8
2008,0.2,0,0.2,0.1,0,0.1,0.3,-,-,2.35,1.13,0.04,0,2008,15.6,5.74,10.5,1.9,0.95,2.86,2007,0.88,22.7,11.3,34
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,15.85,8.55,11.1,0,0,0,2006,-0.42,0,0,0
2006,0.1,0,0.1,0,0.2,0.2,0.3,-,-,0.76,0.87,0.01,-,2006,10.95,4.31,6,1.67,3.33,5,2005,0.38,26.3,52.6,78.9
2005,0.25,0,0.25,0.2,0,0.2,0.45,-,-,3.36,1.62,0.03,-,2005,10.5,6.2,8.07,3.1,2.48,5.58,2004,0.92,27.2,21.7,48.9
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,15.2,8,10.1,0,0,0,2003,-0.34,0,0,0
2003,0,0,0,0,1,1,1,-,-,0,0,0,-,2003,14.1,6.65,9.51,0,10.5,10.5,2002,-3.25,0,-30.8,-30.8
2002,0,0,0,0,1,1,1,-,-,0,0,0,-,2002,17.3,6.15,12,0,8.31,8.31,2001,0.07,0,1429,1429
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,17.6,4.2,10.4,0,0,0,2000,-0.96,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,16,4.17,8.98,0,0,0,1999,-5.17,0,0,0
1999,1,0,1,0,1,1,2,-,-,0,0,0,-,1999,60.5,5.3,15.5,6.45,6.45,12.9,1998,1.2,83.3,83.3,167
1998,0,0,0,1.7,1,2.7,2.7,-,-,-,-,-,-,1998,105,48,73.4,0,3.68,3.68,1997,2.32,0,116,116
1997,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,1997,80.5,42.6,60.7,0,2.47,2.47,1996,0.21,0,714,714
1996,0,0,0,0.6,1,1.6,1.6,-,-,-,-,-,-,1996,54,34.5,41.1,0,3.89,3.89,1995,0.96,0,167,167
1995,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,1995,47.1,24.1,34.7,0,4.33,4.33,1994,0.57,0,264,264
1994,0,0,0,1.3,1,2.3,2.3,-,-,0,0,0,-,1994,88,42.5,61.1,0,3.77,3.77,1993,1.53,0,150,150
1993,0,0,0,1,0,1,1,-,-,0,0,0,-,1993,80,37.2,54.3,0,1.84,1.84,1992,0.81,0,123,123
1992,0,0,0,1,0,1,1,-,-,0,0,0,-,1992,88,36.29,57.3,0,1.74,1.74,1991,1.22,0,82.1,82.1
1991,0,0,0,1.04,0,1.04,1.04,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,1.51,0,69,69
1990,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,0.45,0,0.45,0.35,0.28,0.63,1.08,,,,,,,平均,38.1,18.6,26.6,2.1,2.1,4.3,平均,0.69,27.5,119,146
累計,13,0,13,10,8.2,18.2,31.3,,,,,,,累計,,,,,,,累計,19.3,,,
