盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.6,0,0.6,0,0,0,0.6,0.8,0,-,-,-,-,2018,16.1,13.1,14,4.29,0,4.29,2017,0.65,92.3,0,92.3
2017,0.55,0,0.55,0,0,0,0.55,0.73,0,-,-,-,-,2017,15.25,13.25,13.8,3.97,0,3.97,2016,0.68,80.9,0,80.9
2016,0.5,0,0.5,0,0,0,0.5,0.66,0,-,-,-,-,2016,17.1,12.65,13.6,3.69,0,3.69,2015,0.6,83.3,0,83.3
2015,0.6,0,0.6,0,0,0,0.6,0.8,0,2.17,2.7,0.04,0,2015,16.3,9.8,14.2,4.24,0,4.24,2014,0.61,98.4,0,98.4
2014,0.4,0,0.4,0,0,0,0.4,0.53,0,1.62,2.55,0.03,0,2014,16.6,13.05,14.9,2.68,0,2.68,2013,0.48,83.3,0,83.3
2013,0.35,0,0.35,0,0,0,0.35,0.47,0,1.49,2.5,0.02,0,2013,18.25,14.25,15.6,2.25,0,2.25,2012,0.45,77.8,0,77.8
2012,0.2,0.15,0.35,0,0,0,0.35,0.47,0,0.82,1.94,0.01,0,2012,17.8,11,13.6,2.58,0,2.58,2011,0.32,109,0,109
2011,0.45,0,0.45,0,0,0,0.45,0.59,0,1.74,3,0.03,0,2011,18.1,10.1,14.8,3.05,0,3.05,2010,0.45,100,0,100
2010,0.25,0,0.25,0,0.25,0.25,0.5,0.32,0,0.95,1.65,0.02,0,2010,21,12.6,16.8,1.49,1.49,2.98,2009,0.5,50,50,100
2009,0.3,0,0.3,0,0,0,0.3,0.32,0,0.95,1.22,0.02,0,2009,23.5,11.9,17.2,1.74,0,1.74,2008,0.73,41.1,0,41.1
2008,0.25,0,0.25,0,0,0,0.25,-,-,0.43,0.71,0.01,0,2008,21.2,8.47,14.1,1.77,0,1.77,2007,0.58,43.1,0,43.1
2007,0.25,0,0.25,0,0.25,0.25,0.5,-,-,1.17,3.41,0.02,-,2007,31.05,9.54,17,1.47,1.47,2.94,2006,0.33,75.8,75.8,152
2006,0.2,0,0.2,0,0.25,0.25,0.45,-,-,0.04,0.15,0,-,2006,12.4,8.25,9.77,2.05,2.56,4.6,2005,0.3,66.7,83.3,150
2005,0.4,0,0.4,0,0.4,0.4,0.8,-,-,1.15,2.22,0.02,-,2005,15.1,10.35,11.8,3.38,3.38,6.75,2004,0.67,59.7,59.7,119
2004,1,0,1,0,0,0,1,-,-,1.15,1.74,0.01,-,2004,16.5,9.6,12.6,7.97,0,7.97,2003,0.94,106,0,106
2003,1,0,1,0,0,0,1,-,-,2.38,2.73,0.02,-,2003,17.8,13.2,14.8,6.77,0,6.77,2002,1.24,80.6,0,80.6
2002,0.6,0,0.6,0,0,0,0.6,-,-,0,0,0,-,2002,21,12.1,15.7,3.82,0,3.82,2001,0.74,81.1,0,81.1
2001,0,0,0,0,0.8,0.8,0.8,-,-,0,0,0,-,2001,17.8,9.5,13.4,0,5.99,5.99,2000,0.45,0,178,178
2000,0,0,0,1.2,0,1.2,1.2,-,-,0,0,0,-,2000,34.2,9.4,20.4,0,5.88,5.88,1999,1.34,0,89.6,89.6
1999,0,0,0,0.6,0.6,1.2,1.2,-,-,0,0,0,-,1999,34.7,15,24.7,0,4.86,4.86,1998,0.61,0,197,197
1998,0,0,0,1,1,2,2,-,-,0,0,0,-,1998,47,24.7,34.7,0,5.76,5.76,1997,1.89,0,106,106
1997,0,0,0,0.6,0.6,1.2,1.2,-,-,0,0,0,-,1997,78,25.8,49.5,0,2.42,2.42,1996,1.35,0,89.1,89.1
1996,0.3,0,0.3,0.3,0,0.3,0.6,-,-,-,-,-,-,1996,27,13.8,19.2,1.57,1.57,3.13,1995,0.3,100,100,200
1995,0,0,0,0.2,1,1.2,1.2,-,-,0,0,0,-,1995,16.3,12.93,14.4,0,8.34,8.34,1994,0.89,0,136,136
1994,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,0.46,0,220,220
1993,0,0,0,1.5,0.5,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1991,0,0,0,0.5,1,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,0.56,0.36,0.92,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,0.29,0.01,0.3,0.25,0.27,0.52,0.82,,,,,,,平均,23.8,12.7,17.5,2.4,1.8,4.3,平均,0.7,57.2,55.3,112
累計,8.2,0.15,8.35,6.96,7.51,14.5,22.8,,,,,,,累計,,,,,,,累計,17.5,,,
