盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.1,6.95,9.45,0,0,0,2017,-6.31,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,16.45,9.81,12.7,0,0,0,2016,0.01,0,0,0
2016,0.3,0,0.3,0,0,0,0.3,0.98,0,-,-,-,-,2016,12.1,8,9.93,3.02,0,3.02,2015,0.45,66.7,0,66.7
2015,0.2,0,0.2,0,0,0,0.2,0.65,0,0,0,0.03,0,2015,19.05,9.5,14.6,1.37,0,1.37,2014,0.42,47.6,0,47.6
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,19.8,13.45,16,0,0,0,2013,0.03,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,27.65,12,20.5,0,0,0,2012,1.16,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.4,6.55,10.8,0,0,0,2011,-2.21,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,21.4,8.71,12.9,0,0,0,2010,-4.06,0,0,0
2010,0.47,0,0.47,0,0,0,0.47,1.36,0,5.94,0.76,0.16,0,2010,34.25,13.55,23.5,1.98,0,1.98,2009,3.13,14.9,0,14.9
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,33.75,4.86,17.3,0,0,0,2008,-4.81,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,19.65,2.86,11.3,0,0,0,2007,-3.07,0,0,0
2007,0.55,0,0.55,0.55,0,0.55,1.1,-,-,9.52,3.51,0.26,-,2007,42,13.35,25.2,2.19,2.19,4.37,2006,1.4,39.4,39.4,78.7
2006,0.32,0,0.32,0,0,0,0.32,-,-,2,132,0.04,-,2006,32.5,10.6,16.5,1.94,0,1.94,2005,0.01,3200,0,3200
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,26.3,6.29,13.1,0,0,0,2004,0.5,0,0,0
2004,0,0,0,1.08,0,1.08,1.08,-,-,4.68,2.39,0,-,2004,46.3,9.45,27.9,0,3.86,3.86,2003,2,0,53.9,53.9
2003,2.36,0,2.36,2,0,2,4.36,-,-,0,0,0,-,2003,71,30,46.9,5.04,4.27,9.3,2002,6.18,38.2,32.4,70.6
2002,0.45,0,0.45,0,1,1,1.45,-,-,0,0,0,-,2002,130,24.6,79.2,0.57,1.26,1.83,2001,0.66,68.2,152,220
2001,0,0,0,1.13,0.77,1.9,1.9,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,1.7,0,112,112
2000,0,0,0,2.18,0,2.18,2.18,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.24,0,0.24,0.37,0.09,0.46,0.7,,,,,,,平均,34.2,11.2,21.6,0.9,0.7,1.6,平均,-0.16,193,21.6,215
累計,4.65,0,4.65,6.94,1.77,8.71,13.4,,,,,,,累計,,,,,,,累計,-2.81,,,
