盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.9,0.4,1.3,0,0,0,1.3,1.51,0,-,-,-,-,2018,26.2,21.5,23.7,5.49,0,5.49,2017,2.07,62.8,0,62.8
2017,0.8,0,0.8,0,0,0,0.8,0.93,0,-,-,-,-,2017,27.7,20.1,22.8,3.51,0,3.51,2016,1.11,72.1,0,72.1
2016,1.8,0,1.8,0.2,0,0.2,2,2.06,2.29,-,-,-,-,2016,30.3,19,23.7,7.59,0.84,8.43,2015,2.7,66.5,7.4,73.9
2015,1.3,0,1.3,0.33,0,0.33,1.63,1.45,3.63,5.36,2.7,0.02,0,2015,41.95,22.65,31.1,4.19,1.05,5.24,2014,2.2,59.2,14.8,74
2014,0.76,0,0.76,0.33,0,0.33,1.09,0.68,29.2,3.03,2.9,0.01,0,2014,36.7,23,26.9,2.85,1.22,4.07,2013,1.4,54.6,23.4,78
2013,0.4,0,0.4,0.35,0,0.35,0.75,0.29,2.51,1.62,2.39,0.01,0,2013,31.65,18.2,21.5,1.86,1.63,3.49,2012,0.95,42.1,36.8,78.9
2012,0.59,0,0.59,1.38,0,1.38,1.98,-,-,-,-,-,-,2012,27.2,17,21.4,2.78,6.48,9.25,2011,2.37,25,58.3,83.4
2011,2.21,0,2.21,0.51,0,0.51,2.72,1.3,3.01,4.06,2.7,0.01,0,2011,34,21,29.3,7.52,1.74,9.25,2010,3,73.5,17,90.5
2010,0.5,0,0.5,0.2,0,0.2,0.7,0.25,0.98,0.89,2.7,0,0,2010,33.55,18.3,26.7,1.88,0.75,2.63,2009,0.68,73.5,29.4,103
2009,1.23,0,1.23,0.31,0,0.31,1.54,0.59,1.47,2.82,2.7,0.01,0,2009,21.35,16.5,18.7,6.6,1.65,8.26,2008,2.38,51.8,12.9,64.7
2008,1,0,1,0.2,0,0.2,1.2,-,-,1.97,2.7,0.03,0,-,-,-,-,-,-,-,2007,1.82,54.9,11,65.9
2007,1.5,0,1.5,0.5,0,0.5,2,-,-,2.57,2.7,0.06,-,-,-,-,-,-,-,-,2006,2.64,56.8,18.9,75.8
平均,1.08,0.03,1.12,0.36,0,0.36,1.47,,,,,,,平均,31.1,19.7,24.6,4.4,1.5,6,平均,1.94,57.7,19.2,76.9
累計,13,0.4,13.4,4.3,0,4.3,17.7,,,,,,,累計,,,,,,,累計,23.3,,,
