2018/06,34.95,-0.4,-1.1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/05,35.35,+0.65,+1.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/04,34.7,+1.05,+3.1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/03,33.65,+0.15,+0.4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/02,33.5,+0.2,+0.6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/01,33.3,-0.65,-1.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/12,33.95,+2.95,+9.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/11,31,+1.75,+6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/10,29.25,+0.15,+0.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/09,29.1,+0.35,+1.2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/08,28.75,+2.1,+7.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/07,26.65,-1.35,-4.8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/06,28,+0.85,+3.1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/05,27.15,+0.35,+1.3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/04,26.8,-0.25,-0.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/03,27.05,+0.25,+0.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/02,26.8,+0.6,+2.3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/01,26.2,+0.2,+0.8,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/12,26,+0.15,+0.6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/11,25.85,+1.85,+7.7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/10,24,+0.4,+1.7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/09,23.6,+0.45,+1.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/08,23.4,+0.8,+3.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/07,22.6,-0.8,-3.4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/06,23.4,+0.05,+0.2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/05,23.35,+0.15,+0.6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/04,23.2,+0.35,+1.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/03,22.85,+0.2,+0.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/02,22.65,+0.5,+2.3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/01,22.15,-0.2,-0.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/12,22.35,+1.2,+5.7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/11,21.15,-0.85,-3.9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/10,22,+0.05,+0.2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/09,21.95,+1.15,+5.5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/08,20.8,-0.55,-2.6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/07,21.35,-1.15,-5.1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
