2018/08,18.66,+0.05,+0.3,0.614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
2018/07,18.61,-0.11,-0.6,0.614,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
2018/06,18.72,+0.2,+1.1,0.664,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.9
2018/05,18.52,+0.58,+3.2,0.764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.1
2018/04,17.94,+0.35,+2,0.864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
2018/03,17.59,-0.13,-0.7,0.914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.6
2018/02,17.72,+0.15,+0.9,0.764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8
2018/01,17.57,-0.51,-2.8,0.714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
2017/12,18.08,-0.24,-1.3,0.714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.7
2017/11,18.32,-0.33,-1.8,0.814,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.8
2017/10,18.65,+0.25,+1.4,0.814,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
2017/09,18.4,+0.05,+0.3,0.764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
2017/08,18.35,-0.05,-0.3,0.714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4
2017/07,18.4,-0.27,-1.4,0.714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7
2017/06,18.67,-0.43,-2.3,0.914,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7
2017/05,19.1,-0.34,-1.7,0.964,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2017/04,19.44,-0.26,-1.3,0.964,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/03,19.7,-0.27,-1.4,0.964,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
