2018/06,6.1,-0.94,-13.4,88.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.7
2018/05,7.04,-0.72,-9.3,66.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
2018/04,7.76,-1.38,-15.1,44.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.8
2018/03,9.14,+1.75,+23.7,35.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.6
2018/02,7.39,+1.73,+30.6,33.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.5
2018/01,5.66,+0.42,+8,63.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.5
2017/12,5.24,-0.86,-14.1,65.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.9
2017/11,6.1,-0.56,-8.4,62.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.8
2017/10,6.66,-0.95,-12.5,60.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11.1
2017/09,7.61,-1.68,-18.1,49.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.7
2017/08,9.29,-0.01,-0.1,33.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.4
2017/07,9.3,-0.67,-6.7,24.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.9
2017/06,9.97,-0.52,-5,24.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.3
2017/05,10.49,-1.29,-11,14.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
2017/04,11.78,-0.45,-3.7,8.521,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
2017/03,12.23,-2.37,-16.2,6.971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.6
2017/02,14.6,-1.55,-9.6,4.471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4
2017/01,16.15,-3.78,-19,3.571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.7
2016/12,19.93,-0.09,-0.4,3.271,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5
