2018/08,8.03,-0.05,-0.6,2.728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/07,8.08,-0.31,-3.7,2.728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/06,8.39,-0.09,-1.1,2.678,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2018/05,8.48,-0.17,-2,2.678,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4
2018/04,8.65,+0.18,+2.1,2.778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2018/03,8.47,-0.16,-1.9,3.128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/02,8.63,+0.22,+2.6,2.628,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2018/01,8.41,-0.43,-4.9,2.578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4
2017/12,8.84,-0.03,-0.3,3.728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27.2
2017/11,8.87,+0.12,+1.4,7.428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.4
2017/10,8.75,-0.37,-4.1,7.728,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.9
2017/09,9.12,+0.13,+1.4,5.478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.5
2017/08,8.99,-0.21,-2.3,3.278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5
2017/07,9.2,-0.21,-2.2,3.278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5
2017/06,9.41,-0.4,-4.1,3.278,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5
2017/05,9.81,-0.15,-1.5,3.378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1
2017/04,9.96,-0.01,-0.1,2.928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.3
2017/03,9.97,-0.04,-0.4,3.578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
