2018/08,26.46,-1.04,-3.8,6.519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
2018/07,27.5,-1.63,-5.6,6.319,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.6
2018/06,29.13,+3.75,+14.8,7.219,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.4
2018/05,25.38,+0.22,+0.9,7.219,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.5
2018/04,25.16,+2.06,+8.9,7.719,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9
2018/03,23.1,+0.84,+3.8,9.119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.2
2018/02,22.26,-0.12,-0.5,11.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.3
2018/01,22.38,+2.37,+11.8,12.87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
2017/12,20.01,+1.65,+9,16.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.8
2017/11,18.36,+1.97,+12,23.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.3
2017/10,16.39,+1.2,+7.9,28.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.8
2017/09,15.19,+2.72,+21.8,39.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.3
2017/08,12.47,-2.3,-15.6,70.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5
2017/07,14.77,+2.36,+19,62.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.2
2017/06,12.41,-2.57,-17.2,99.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.9
2017/05,14.98,-0.57,-3.7,33.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.5
2017/04,15.55,-0.64,-4,26.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.3
2017/03,16.19,-3.45,-17.6,30.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.7
2017/02,19.64,+0.44,+2.3,13.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.6
2017/01,19.2,-1.6,-7.7,16.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.8
2016/12,20.8,+5.09,+32.4,16.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.3
2016/11,15.71,-2.81,-15.2,20.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4
2016/10,18.52,-1.44,-7.2,5.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
