2018/08,20.48,+0.18,+0.9,50.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2018/07,20.3,+0.24,+1.2,50.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2018/06,20.06,+0.14,+0.7,57.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1
2018/05,19.92,+0.22,+1.1,57.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1
2018/04,19.7,+0.47,+2.4,57.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2018/03,19.23,-0.1,-0.5,56.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2
2018/02,19.31,-0.2,-1,41.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3
2018/01,19.51,-0.24,-1.2,29.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4
2017/12,19.75,-0.15,-0.8,4.826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.8
2017/11,19.9,-0.21,-1,4.826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
2017/10,20.11,+0.01,0,4.826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.8
2017/09,20.1,+0.08,+0.4,3.326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.4
2017/08,20.02,+0.07,+0.4,3.326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15
