2018/06,36.63,+0.33,+0.9,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/05,36.3,-0.8,-2.2,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2018/04,37.1,+1.6,+4.5,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2018/03,35.5,-3.22,-8.3,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.2
2018/02,38.72,-3.16,-7.5,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2018/01,41.88,+6.38,+18,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2017/12,35.5,+1.09,+3.2,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1
2017/11,34.41,+2.12,+6.6,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
2017/10,32.29,+1.52,+4.9,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2017/09,30.77,-0.64,-2,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5
2017/08,31.41,+2.16,+7.4,0.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2017/07,29.25,+3.05,+11.6,0.484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.4
2017/06,26.2,+0.42,+1.6,0.534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.2
2017/05,25.78,+2.34,+10,0.534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.5
2017/04,23.44,+0.63,+2.8,0.584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
2017/03,22.81,+0.1,+0.4,0.634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.2
2017/02,22.71,+1.89,+9.1,0.834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.3
2017/01,20.82,+1.35,+6.9,1.284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.6
2016/12,19.47,-1.44,-6.9,1.634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.3
2016/11,20.91,-0.47,-2.2,1.334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
2016/10,21.38,-0.64,-2.9,0.984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.1
2016/09,22.02,+0.71,+3.3,0.984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.8
2016/08,21.31,+1.75,+8.9,1.034,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12
2016/07,19.56,+2.03,+11.6,0.984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.6
2016/06,17.53,+0.01,+0.1,2.434,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.4
2016/05,17.52,-0.12,-0.7,2.884,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26.2
2016/04,17.64,+0.43,+2.5,2.984,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.3
2016/03,17.21,+2.5,+17,3.284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.9
2016/02,14.71,-0.84,-5.4,3.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/01,15.55,+1.16,+8.1,3.384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
