2018/08,2.92,0,0,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/07,2.92,+0.02,+0.7,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/06,2.9,-0.31,-9.7,0.031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/05,3.21,+0.05,+1.6,0.031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/04,3.16,-0.19,-5.7,0.031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/03,3.35,-0.02,-0.6,0.031,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/02,3.37,-0.05,-1.5,0.041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/01,3.43,+0.03,+0.9,0.041,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/12,3.4,-0.06,-1.7,0.046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/11,3.45,-0.09,-2.5,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/10,3.54,+0.1,+2.9,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/09,3.44,+0.12,+3.6,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/08,3.32,+0.12,+3.7,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/07,3.19,+0.01,+0.3,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/06,3.18,+0.18,+6,0.056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/05,3,-0.03,-1,0.057,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/04,3.03,-0.09,-2.9,0.065,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/03,3.12,+0.11,+3.7,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/02,3.01,+0.14,+4.9,0.068,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2017/01,2.87,-0.08,-2.7,0.068,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/12,2.95,-0.29,-9,0.068,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/11,3.24,+0.02,+0.6,0.045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/10,3.22,-0.01,-0.3,0.045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/09,3.23,-0.07,-2.1,0.045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/08,3.3,+0.08,+2.5,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
