2018/08,33.67,+0.18,+0.5,0.242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.4
2018/07,33.49,+1.7,+5.3,0.242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.1
2018/06,31.79,+0.4,+1.3,0.342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.6
2018/05,31.39,+0.99,+3.3,0.392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.9
2018/04,30.4,+1.03,+3.5,0.392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.3
2018/03,29.37,-3.66,-11.1,0.342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.5
2018/02,33.03,-1.67,-4.8,0.342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19.4
2018/01,34.7,+3.01,+9.5,0.342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.2
2017/12,31.69,+1.31,+4.3,0.392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.9
2017/11,30.38,+1.2,+4.1,0.392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.5
2017/10,29.18,+1.18,+4.2,0.392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.9
2017/09,28,+1.27,+4.8,0.392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.2
2017/08,26.73,-0.38,-1.4,0.492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.4
2017/07,27.11,+0.92,+3.5,0.492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
2017/06,26.19,+0.25,+1,0.492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.2
2017/05,25.94,+0.7,+2.8,0.542,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.3
2017/04,25.24,+0.24,+1,0.592,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
2017/03,25,+0.05,+0.2,0.592,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.1
2017/02,24.95,+1.54,+6.6,0.592,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14.6
2017/01,23.49,-0.04,-0.2,0.642,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.5
2016/12,23.52,+1.12,+5,0.792,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
2016/11,22.4,+1.56,+7.5,0.892,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.7
2016/10,20.84,-0.29,-1.4,0.892,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.1
2016/09,21.13,-0.66,-3,1.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.4
2016/08,21.79,+0.11,+0.5,1.042,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.9
2016/07,21.68,+1.65,+8.2,1.442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.7
2016/06,20.03,-0.89,-4.3,1.742,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.8
2016/05,20.92,+0.71,+3.5,1.842,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12
2016/04,20.21,+0.31,+1.6,1.942,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.9
2016/03,19.9,+1.68,+9.2,1.992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/02,18.22,+0.22,+1.2,2.492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/01,18,-2.18,-10.8,2.442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/12,20.18,+0.18,+0.9,2.342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
