2018/06,13.68,+0.07,+0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018/05,13.61,-0.06,-0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018/04,13.67,+0.09,+0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018/03,13.58,+0.54,+4.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018/02,13.04,+0.06,+0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018/01,12.98,+0.1,+0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/12,12.88,+0.18,+1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/11,12.7,+0.08,+0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/10,12.62,-0.28,-2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/09,12.9,-0.11,-0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/08,13.01,-0.53,-3.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/07,13.54,-0.26,-1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/06,13.8,-0.55,-3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/05,14.35,+0.04,+0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/04,14.72,+0.02,+0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/03,14.7,-0.12,-0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/02,14.82,+0.17,+1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017/01,14.65,-0.4,-2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/12,15.05,-0.65,-4.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/11,15.7,-0.2,-1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/10,15.9,-0.1,-0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/09,16,-0.1,-0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/08,16.1,+0.1,+0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/07,16,-0.18,-1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/06,16.18,-1.82,-10.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/05,18,+0.93,+5.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/04,17.07,+0.62,+3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/03,16.45,+0.21,+1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/02,16.24,+0.32,+2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016/01,15.92,-0.08,-0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/12,16,-0.08,-0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/11,16.08,+0.17,+1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/10,15.91,+0.46,+3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/09,15.45,-0.03,-0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/08,15.48,-0.42,-2.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2015/07,15.9,-0.82,-4.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
