2018/08,14.28,-0.14,-1,2.926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
2018/07,14.42,-0.23,-1.6,2.926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5
2018/06,14.65,+0.06,+0.4,3.276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7
2018/05,14.59,+0.2,+1.4,3.376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.3
2018/04,14.39,-0.58,-3.9,3.226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4
2018/03,14.97,+0.44,+3,3.276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2
2018/02,14.53,+0.45,+3.2,3.376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2018/01,14.08,-0.33,-2.3,3.726,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2
2017/12,14.41,-0.19,-1.3,3.926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2
2017/11,14.6,-0.31,-2.1,3.926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.8
2017/10,14.91,-0.86,-5.5,4.026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1
2017/09,15.77,-0.56,-3.4,3.776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.3
2017/08,16.33,-0.03,-0.2,3.676,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1
2017/07,16.36,-0.2,-1.2,3.676,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6
2017/06,16.56,-0.44,-2.6,3.676,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7
2017/05,17,-0.44,-2.5,3.776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.2
2017/04,17.44,-0.07,-0.4,3.726,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.1
2017/03,17.51,+0.09,+0.5,4.176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.3
2017/02,17.42,-0.56,-3.1,4.776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.6
2017/01,17.98,+0.12,+0.7,5.326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.3
2016/12,17.86,-0.7,-3.8,5.226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2
2016/11,18.56,-1.04,-5.3,4.226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/10,19.6,-0.91,-4.4,2.576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.9
2016/09,20.51,-0.22,-1.1,2.576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.4
2016/08,20.73,-0.31,-1.5,2.726,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.5
2016/07,21.04,-1.06,-4.8,3.176,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.6
2016/06,22.1,+1.84,+9.1,3.326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20.6
2016/05,20.26,-1.26,-5.9,3.776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.2
2016/04,21.52,+0.81,+3.9,4.226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.4
2016/03,20.71,-1.13,-5.2,4.026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/02,21.84,+1.91,+9.6,4.226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2016/01,19.93,+0.79,+4.1,4.876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/12,19.14,+0.43,+2.3,4.876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/11,18.71,-0.25,-1.3,4.876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/10,18.96,-2.04,-9.7,3.776,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2015/09,21,+0.97,+4.8,2.826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
