2018/07,39.15,-0.6,-1.5,46.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.2
2018/06,39.75,+0.7,+1.8,46.7,"73,278",15.7,0,0,0,0,0,0,0,0,"73,278",15.7,0,0,0,10.1
2018/05,39.05,-1.15,-2.9,46.7,"73,278",15.7,-32,0,0,0,0,0,0,0,"73,278",15.7,-32,0,0,10
2018/04,40.2,+2.6,+6.9,46.7,"73,310",15.7,-106,0,0,0,0,0,0,0,"73,310",15.7,-106,0,0,9.8
2018/03,37.6,-0.85,-2.2,46.7,"73,416",15.7,-9,0,0,0,0,0,0,0,"73,416",15.7,-9,0,0,9.5
2018/02,38.45,+0.05,+0.1,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,9.3
2018/01,38.4,+0.15,+0.4,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,9.1
2017/12,38.25,-0.1,-0.3,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.8
2017/11,38.35,+1.8,+4.9,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.6
2017/10,36.55,+0.15,+0.4,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.4
2017/09,36.4,-0.2,-0.5,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.4
2017/08,36.6,+0.55,+1.5,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.5
2017/07,36.05,-1.8,-4.8,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.6
2017/06,37.85,-0.65,-1.7,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.7
2017/05,38.5,-3.1,-7.5,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.8
2017/04,41.6,-1.25,-2.9,46.7,"73,425",15.7,0,0,0,0,0,0,0,0,"73,425",15.7,0,0,0,8.7
2017/03,42.85,-1.25,-2.8,46.7,"73,425",15.7,-64,0,0,0,0,0,0,0,"73,425",15.7,-64,0,0,8.9
2017/02,44.1,-0.2,-0.5,48.36,"73,489",15.2,-141,0,0,0,0,0,0,0,"73,489",15.2,-141,0,0,8.6
2017/01,44.3,-0.3,-0.7,48.36,"73,630",15.2,-49,0,0,0,0,0,0,0,"73,630",15.2,-49,0,0,8.6
2016/12,44.6,+0.6,+1.4,48.36,"73,679",15.2,0,0,0,0,0,0,0,0,"73,679",15.2,0,0,0,8.4
2016/11,44,+2.6,+6.3,48.36,"73,679",15.2,0,0,0,0,0,0,0,0,"73,679",15.2,0,0,0,9.5
2016/10,41.4,-0.75,-1.8,48.36,"73,679",15.2,0,0,0,0,0,0,0,0,"73,679",15.2,0,0,0,9.8
2016/09,42.15,+0.4,+1,48.36,"73,679",15.2,0,0,0,0,0,0,0,0,"73,679",15.2,0,0,0,9.8
2016/08,41.75,-1.15,-2.7,48.36,"73,679",15.2,0,0,0,0,0,0,0,0,"73,679",15.2,0,0,0,9.8
2016/07,42.9,+0.6,+1.4,48.36,"73,679",15.2,0,0,0,0,0,0,0,0,"73,679",15.2,0,0,0,9.6
2016/06,42.3,+1.95,+4.8,48.36,"73,679",15.2,"+37,918",0,0,0,0,0,0,0,"73,679",15.2,"+37,918",0,0,9.4
2016/05,40.35,-1.3,-3.1,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,9.5
2016/04,41.65,+0.15,+0.4,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,9.3
2016/03,41.5,+3.05,+7.9,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.6
2016/02,38.45,+1.15,+3.1,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.4
2016/01,37.3,-1.4,-3.6,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.4
2015/12,38.7,+0.65,+1.7,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.4
2015/11,38.05,-0.75,-1.9,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.4
2015/10,38.8,+1.3,+3.5,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.4
2015/09,37.5,+1.4,+3.9,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.3
2015/08,36.1,+1.9,+5.6,48.36,"35,761",7.4,0,0,0,0,0,0,0,0,"35,761",7.4,0,0,0,18.4
