18Q1,9.85,66,41.15,38.15,-3,-7.3,1.15,0.89,0.04,-0.37,1.65,0,1.32,-0.33,11.4,12.7,0.98,0.9
2017,9.84,49,42.4,41.15,-1.25,-2.9,1.87,1.13,3.39,-2.45,0.04,-0.49,0.48,0.93,10.9,11.4,23.9,1.15
2016,9.87,47,39.65,42.4,+2.75,+6.9,1.66,0.84,3.35,-2.14,-1.12,-0.61,-0.52,1.21,11.5,10.9,26.7,0.85
2015,9.46,49,61.7,39.65,-22.05,-35.7,2.45,1.63,3.39,-1.69,-0.66,0.14,1.18,1.7,10.3,11.5,23.2,1.72
2014,9.46,55,44.5,61.7,+17.2,+38.7,3.13,2.28,2.4,-1.72,0.17,0.56,1.41,0.69,8.86,10.3,16.2,2.41
2013,9.49,53,16.65,44.5,+27.85,+167.3,2.95,2,0.92,-0.37,0.2,0.54,1.29,0.55,7.57,8.86,6.88,2.11
2012,9.51,49,16.2,16.65,+0.45,+2.8,2.17,0.75,2.13,2.98,-1.04,-0.61,3.47,5.11,4.11,7.57,17.6,0.79
2011,9.66,47,22.65,16.2,-6.45,-28.5,2.28,1.24,0.44,-0.2,1.25,-0.5,0.98,0.23,3.13,4.11,3.47,1.28
2010,11.4,40,27.8,22.65,-5.15,-18.5,0.8,0.02,0.41,-0.63,-2.17,-0.32,-2.71,-0.22,5.84,3.13,4.16,0.02
2009,9.65,49,9.1,27.8,+18.7,+205.5,0.94,0.14,3.23,-0.86,-1.45,0.04,0.96,2.37,4.88,5.84,21.2,0.14
2008,9.66,40,31.85,9.1,-22.75,-71.4,-0.21,-0.43,0.89,-0.81,0.51,-0.2,0.39,0.08,4.48,4.88,14.6,-0.44
2007,9.64,53,39.9,31.85,-8.05,-20.2,3.27,2.13,4.29,-2.76,-3.46,0.45,-1.48,1.53,5.97,4.48,39.5,2.21
2006,9.62,55,19.6,39.9,+20.3,+103.6,3.97,2.91,1.89,-1.65,0.93,0.14,1.31,0.24,4.66,5.97,18.3,3.02
2005,9.42,45,18,19.6,+1.6,+8.9,0.66,0.23,1.67,-0.45,-4.05,-0.27,-3.09,1.23,7.75,4.66,19.6,0.24
2004,9.49,47,36.6,18,-18.6,-50.8,0.46,0.22,3.36,2.76,-1.28,-0.6,4.24,6.13,3.51,7.75,34.8,0.23
2003,9.12,53,51,36.6,-14.4,-28.2,2.32,1.78,3.93,-8.81,5.05,0.09,0.25,-4.89,3.26,3.51,109,1.95
2002,8.53,57,51.5,51,-0.5,-1,4.29,3.24,3.88,-2.91,-0.52,0.03,0.48,0.97,2.78,3.26,58.4,3.8
2001,,-,43,51.5,+8.5,+19.8,,,,,,,,,,,-,
