18Q1,200,53,28.5,23.85,-4.65,-16.3,8.53,5.37,2.12,37.3,3.57,-2.57,40.4,39.4,141,182,4.47,0.27
2017,198,49,27.9,28.5,+0.6,+2.2,43.5,30.9,58.9,-0.16,-48.5,-8.91,1.4,58.8,140,141,31.4,1.56
2016,198,49,26.3,27.9,+1.6,+6.1,49.3,34.8,48.5,-37.8,-10.5,-9.45,-9.29,10.7,149,140,25.6,1.76
2015,199,49,30.15,26.3,-3.85,-12.8,45.6,31.8,55.4,-58.7,-12.7,-6.87,-22.8,-3.27,172,149,24.4,1.6
2014,197,51,34.15,30.15,-4,-11.7,57,40.7,47.8,-7.7,-16.2,-0.95,23,40.1,149,172,26.4,2.06
2013,187,51,22.25,34.15,+11.9,+53.5,54,37.6,62.4,-1.45,-39.6,-4.11,17.3,61,132,149,31.2,2.01
2012,182,47,17.85,22.25,+4.4,+24.6,42.9,29.6,56.5,-4.27,-32.3,-1.38,18.5,52.2,116,135,32,1.63
2011,181,47,19.5,17.85,-1.65,-8.5,36.4,27.8,33.5,-15.4,-0.53,-2.97,14.7,18.2,102,116,20.7,1.54
2010,181,47,14,19.5,+5.5,+39.3,37.9,24.9,48.1,-19.3,-17.7,-0.52,10.6,28.8,91,102,32.7,1.38
2009,180,40,10.1,14,+3.9,+38.6,27.8,19.6,69.5,0.11,-42.1,0.74,28.3,69.6,62.7,91,57.2,1.09
2008,183,38,16.2,10.1,-6.1,-37.7,23.4,18.3,32.4,-25.3,-9.79,-2.06,-4.73,7.11,67.4,62.7,19.8,1
2007,186,40,16.6,16.2,-0.4,-2.4,37.1,27.1,25,3.79,-16.3,-3.92,8.6,28.8,58.8,67.4,14,1.46
2006,183,38,9.47,16.6,+7.13,+75.3,27.2,23.1,39,18.2,-42.1,-1.65,13.5,57.2,45.4,58.8,21.6,1.26
2005,189,36,10.3,9.47,-0.83,-8.1,20.1,18.3,10.1,-70.1,8.96,68.8,17.8,-60,27.6,45.4,5.62,0.97
2004,194,26,11.3,10.3,-1,-8.8,-5.84,-4.07,27.9,19.9,-43.9,-2.57,1.34,47.9,26.3,27.6,18.3,-0.21
2003,187,34,10.2,11.3,+1.1,+10.8,4.72,4.3,19.4,12.6,-25.8,-2.94,3.26,32,23.7,27,11.9,0.23
2002,187,34,11,10.2,-0.8,-7.3,6.68,5.43,25.4,-23.2,-12.8,0.91,-9.76,2.17,33.1,23.4,16,0.29
2001,203,36,17.3,11,-6.3,-36.4,1.59,1.02,27.6,6.52,-25.7,2.4,10.8,34.2,22.3,33.1,24.2,0.05
2000,180,34,26.7,17.3,-9.4,-35.2,12.2,13.1,21.2,-138,72.4,6.15,-38.1,-117,60.3,22.3,14.6,0.73
1999,153,49,26.8,26.7,-0.1,-0.4,28.5,25.8,8.93,-14.5,-20.8,0,-26.4,-5.57,79.4,53,14.8,1.69
1998,137,47,45,26.8,-18.2,-40.4,20.9,18.5,31,-77.9,99.5,-1.9,50.7,-46.9,28.7,79.4,49.5,1.35
1997,98.5,51,51,45,-6,-11.8,28.1,23.7,15.7,-32,29.5,-1.94,11.2,-16.4,17.5,28.7,23.1,2.41
1996,74,45,50.5,51,+0.5,+1,20.7,18.9,20.7,-27.9,16.8,-0.01,9.63,-7.18,7.88,17.5,32.9,2.55
1995,64.2,38,75.5,50.5,-25,-33.1,20.5,18.6,17.8,-39.5,2.72,-0.03,-19.1,-21.8,27.9,8.82,19.3,2.89
1994,,-,79.5,75.5,-4,-5,,,,,,,,,,,-,
1993,,-,55,79.5,+24.5,+44.5,,,,,,,,,,,-,
1992,,-,70,55,-15,-21.4,,,,,,,,,,,-,
1991,,-,49,70,+21,+42.9,,,,,,,,,,,-,
