18Q1,7.41,60,42.3,41.55,-0.75,-1.8,0.64,0.56,1.64,-0.73,-0.41,0.16,0.66,0.91,6.9,7.56,34.8,0.75
2017,7.41,49,37.3,42.3,+5,+13.4,3.44,2.76,4.28,-6.15,0.02,0.33,-1.52,-1.87,8.43,6.9,22.7,3.72
2016,7.41,51,61.2,37.3,-23.9,-39.1,3.91,3.06,5.38,-8.97,5.82,0.24,2.48,-3.58,5.95,8.43,34.2,4.13
2015,7.47,57,102.5,61.2,-41.3,-40.3,4.39,3.44,4.04,-15.3,15.9,0.3,4.93,-11.2,1.02,5.95,42.4,4.6
2014,6.59,64,49.95,102.5,+52.55,+105.2,3.78,3.01,5.14,-3.82,-1.63,0,-0.31,1.32,1.34,1.02,92,4.57
2013,6.59,52,29.15,49.95,+20.8,+71.4,2.71,2.19,3.37,-3.04,0.33,0,0.66,0.33,0.68,1.34,60.9,3.33
2012,,-,29.5,29.15,-0.35,-1.2,,,,,,,,,,,-,
