18Q1,30,62,266.5,249.5,-17,-6.4,17,11.1,-33.9,-0.81,,-0.14,-34.9,-34.7,68.2,33.3,-545,3.7
2017,30,66,196.5,266.5,+70,+35.6,80,66.4,21.6,51.4,-102,-1.59,-30.9,73,99.1,68.2,84.7,22.14
2016,30,62,281,196.5,-84.5,-30.1,55.9,46.3,-11.1,50.1,-37.5,-3.73,-2.27,39,101,99.1,-17.7,15.44
2015,30,55,333,281,-52,-15.6,50,41.7,-11.6,76,-90,-1.37,-27,64.4,128,101,-16.5,13.89
2014,30,62,422,333,-89,-21.1,80.3,65.2,-5.58,103,-58.4,3.57,42.6,97.5,85.7,128,-8.75,21.75
2013,30,68,225,422,+197,+87.6,88.1,73,13.8,22.2,-5.6,6.95,37.4,36,48.3,85.7,26.7,24.33
2012,30,64,129.5,225,+95.5,+73.7,60.9,49.3,85,-11.1,-28.6,-3.68,41.6,73.9,62.5,104,270,16.43
2011,30,64,140,129.5,-10.5,-7.5,46,38.3,70,-4.99,-16.8,2.23,50.4,65,12,62.5,259,12.77
2010,30,53,76.5,140,+63.5,+83,33.4,28.8,7.62,-2.45,0,-0.5,4.67,5.17,7.37,12,42.6,9.61
2009,29.9,36,22.4,76.5,+54.1,+241.5,5.81,6.53,0.25,-3.89,0,0.07,-3.57,-3.64,10.9,7.37,1.97,2.18
2008,30,40,51.8,22.4,-29.4,-56.8,6.07,5.04,2.04,-6.74,-5.69,0.79,-9.6,-4.69,20.5,10.9,17.2,1.68
2007,30,47,92.9,51.8,-41.1,-44.2,15.6,14.7,10.1,-17.9,-9.85,4.32,-13.4,-7.84,33.9,20.5,39.9,4.9
2006,30,53,122.5,92.9,-29.6,-24.2,18.4,18.2,4.23,-16.3,-22.9,0.57,-34.5,-12.1,68.4,33.9,17.6,6.06
2005,30,60,102,122.5,+20.5,+20.1,38.9,31.6,28.1,-4,-20,-0.03,4.05,24.1,64.3,68.4,84.5,10.54
2004,30,60,85.5,102,+16.5,+19.3,35.5,31.5,39.2,-15.1,-0.08,-0.13,23.9,24.1,40.4,64.3,104,10.51
