18Q1,324,55,52.5,46.25,-6.25,-11.9,19.3,12.1,11.3,-35.1,8.01,2.2,-13.7,-23.9,309,296,10.7,0.37
2017,324,47,60.8,52.5,-8.3,-13.7,83.8,55.4,89,-139,83.4,-13,20.3,-50.1,289,309,21.2,1.71
2016,324,62,53.3,60.8,+7.5,+14.1,179,133,273,-141,-56.8,-9.38,65.7,132,223,289,68.5,4.09
2015,324,60,74.4,53.3,-21.1,-28.4,175,128,278,-135,-131,-0.34,12.2,143,212,224,74.3,3.94
2014,324,60,78,74.4,-3.6,-4.6,213,160,256,-118,-141,16.5,13.5,138,198,212,63.1,4.94
2013,324,60,75.4,78,+2.6,+3.4,233,185,288,-127,-124,4.79,42,161,156,198,71.2,5.72
2012,282,60,65.5,75.4,+9.9,+15.1,194,159,269,-236,-53.6,-9.16,-29.9,32.8,186,156,68.1,5.64
2011,247,47,65,65.5,+0.5,+0.8,109,85.4,64.5,-288,219,33.6,29,-224,157,186,17.3,3.45
2010,206,60,73.5,65,-8.5,-11.6,123,103,142,-156,59.4,-6.89,38.4,-14.1,119,157,51.5,5.01
2009,165,68,28.2,73.5,+45.3,+160.6,175,134,239,-134,-74.6,-3.44,26.3,104,92.5,119,114,8.15
2008,150,45,53,28.2,-24.8,-46.8,48.1,35.5,53.1,-127,115,-7.78,33.2,-73.9,58.5,91.7,21.9,2.37
2007,130,51,32.25,53,+20.75,+64.3,73.1,55.7,93.4,-76.9,-5.3,6,17.3,16.6,41.2,58.5,45.9,4.27
2006,122,43,29,32.25,+3.25,+11.2,25.3,19.6,50.9,-70.8,1.54,4.58,-13.8,-19.9,55,41.2,36.4,1.61
2005,114,43,40.5,29,-11.5,-28.4,18.9,14.2,40.3,-82.2,31.7,7.16,-3.07,-41.9,58.1,55,28.1,1.25
2004,105,51,43.3,40.5,-2.8,-6.5,29.7,22.9,29.9,-81.3,66,0.48,15.2,-51.4,42.9,58.1,23.5,2.18
2003,95.6,53,41.5,43.3,+1.8,+4.3,35.2,28.8,39.4,-91.3,61.3,-1.62,7.73,-51.9,29.8,37.5,35.9,3.01
2002,88.5,57,23.1,41.5,+18.4,+79.7,34.1,28.2,40.3,-45.2,4.45,-0.71,-1.16,-4.9,23.8,22.6,43.5,3.19
2001,83.8,51,21.3,23.1,+1.8,+8.5,23.3,16.9,40.2,-24.8,-23.6,4.43,-3.72,15.4,27.5,23.8,63,2.02
2000,78.3,53,26.8,21.3,-5.5,-20.5,17.1,13.5,27.7,-17.8,-5.88,3.67,7.73,9.93,19.8,27.5,52.2,1.72
1999,74.9,51,38.1,26.8,-11.3,-29.7,16.2,11.8,24.5,-11.7,-4.06,-1.46,7.31,12.8,12.5,19.8,54.2,1.58
1998,67.8,49,46.8,38.1,-8.7,-18.6,12.1,11.4,25.6,-23.2,-5.9,-0.42,-3.89,2.44,16.3,12.5,39.5,1.68
1997,60.7,45,42.7,46.8,+4.1,+9.6,6.92,6.92,10.7,-29.6,18.2,6.42,5.79,-18.9,10.5,16.3,20.8,1.14
1996,55.3,47,31.9,42.7,+10.8,+33.9,8.85,7.63,16.6,-35.9,18.7,-0.01,-0.56,-19.3,11.1,10.5,43.9,1.38
1995,50,51,42.8,31.9,-10.9,-25.5,7.83,7.6,5.75,-19.7,15,1.1,2.14,-13.9,8.94,11.1,17.9,1.52
1994,,-,53.5,42.8,-10.7,-20,,,,,,,,,,,-,
1993,,-,41.7,53.5,+11.8,+28.3,,,,,,,,,,,-,
1992,,-,53,41.7,-11.3,-21.3,,,,,,,,,,,-,
1991,,-,36.9,53,+16.1,+43.6,,,,,,,,,,,-,
