18Q1,49.3,47,10.6,42.9,+32.3,+304.7,0.34,0.28,-6.49,1.54,3.59,-0.17,-1.53,-4.95,18.3,16.7,-210,0.06
2017,50,45,10.1,10.6,+0.5,+5,0.25,0.5,-6.77,11.1,-6.93,-1.73,-4.32,4.35,22.6,18.3,-44.5,0.1
2016,48.9,43,8.8,10.1,+1.3,+14.8,1.77,2.01,-8.25,18.2,-10.1,-0.13,-0.26,9.98,22.9,22.6,-27.6,0.41
2015,49.4,55,10.9,8.8,-2.1,-19.3,9.18,8.5,-9.75,16.3,-2.89,0.53,4.22,6.58,18.6,22.9,-22.9,1.72
2014,49.3,38,28,10.9,-17.1,-61.1,-15.1,-15.7,6.07,-8.73,2.78,-0.33,-0.21,-2.67,18.8,18.6,14,-3.18
2013,49.4,38,23.1,28,+4.9,+21.2,-11.3,-12.7,-20.6,-2.76,24.5,-0.21,0.94,-23.4,17.9,18.8,-42,-2.57
2012,49.3,38,16.35,23.1,+6.75,+41.3,-39.6,-40.7,-25.8,-0.07,2.5,-0.01,-23.4,-25.9,47.1,23.7,-70.3,-8.26
2011,98.6,47,31.45,16.35,-15.1,-48,-30.4,-34.3,-23.5,43.1,6.21,-0.62,25.2,19.6,21.9,47.1,-67.9,-3.48
2010,87.7,47,18.3,31.45,+13.15,+71.9,-5.71,-8.24,-26.9,0.91,19.9,0.41,-5.74,-26,27.6,21.9,-72.7,-0.94
2009,53.1,40,7.93,18.3,+10.37,+130.8,-26.9,-28.3,-18.6,-4.25,16.3,0.27,-6.3,-22.8,33.9,27.6,-36.7,-5.34
2008,129,36,18.35,7.93,-10.42,-56.8,-38.5,-40.2,-22.7,-6.89,5.77,-0.32,-24.1,-29.5,58,33.9,-40.4,-3.11
2007,129,36,40.55,18.35,-22.2,-54.7,-42.8,-49.4,-27.9,16.3,-0.29,-0.2,-12.1,-11.6,70.2,58,-41.9,-3.82
2006,128,38,20.7,40.55,+19.85,+95.9,-8.18,-11.6,-15.4,-12.8,1.47,-2.15,-28.8,-28.2,99,70.2,-18.3,-0.9
2005,126,45,17.4,20.7,+3.3,+19,1.6,1.26,9.72,18.3,-5.71,0.29,22.6,28,76.4,99,9.71,0.1
2004,130,34,44,17.4,-26.6,-60.5,-52.1,-49.8,-0.59,-1.87,-5.14,-0.43,-8.03,-2.46,84.4,76.4,-0.7,-3.84
2003,125,38,37.5,44,+6.5,+17.3,-17.8,-16.5,12.8,44.4,-31.7,6.43,32,57.2,49.8,81.8,14.8,-1.32
2002,117,43,142,37.5,-104.5,-73.6,3.72,4.43,-33,-30,-8.29,0.28,-71,-63,113,41.7,-46.7,0.38
2001,94.7,62,182,142,-40,-22,55.2,53.2,85.8,-21.1,-6.92,0.24,58,64.7,54.7,113,120,5.62
2000,57.7,72,345,182,-163,-47.2,65.7,65.4,133,-128,41.8,0.4,47.4,5.21,7.06,54.4,256,11.34
1999,32.7,-,128,345,+217,+169.5,,19.8,7.37,-101,79.5,0.14,-14.2,-93.8,21.3,7.06,-,6.05
