18Q1,49,36,14.15,13.25,-0.9,-6.4,0.57,0.43,0.08,-4.38,4.44,-0.01,0.14,-4.29,3.86,3.99,0.53,0.09
2017,45.8,32,17,14.15,-2.85,-16.8,3.03,2.15,0.4,-22.4,19.7,-0.03,-2.36,-22,6.21,3.86,0.74,0.47
2016,43.7,43,15,17,+2,+13.3,6.16,5.24,4.75,-7.59,0.1,-0.45,-3.18,-2.84,9.4,6.21,13.3,1.2
2015,43.8,38,15.8,15,-0.8,-5.1,5.18,4.52,9.96,-5.17,2.23,-0.14,6.88,4.79,2.52,9.4,26.7,1.03
2014,44,36,9.32,15.8,+6.48,+69.5,4.4,3.74,6.1,-8.03,0.06,0.49,-1.37,-1.93,3.89,2.52,20.6,0.85
2013,43.3,36,7.28,9.32,+2.04,+28,2.3,2.3,5.31,-2.38,-3.4,-0.07,-0.54,2.93,4.43,3.89,18.9,0.53
2012,43.6,45,6.5,7.28,+0.78,+12,5.78,5.8,8.57,-3.47,-4.34,-0.01,0.75,5.1,3.68,4.43,24.4,1.33
2011,43.4,36,7.71,6.5,-1.21,-15.7,2.08,2.04,7.42,-4.22,-3.52,0.02,-0.31,3.19,3.99,3.68,22.7,0.47
2010,43.7,19,6.81,7.71,+0.9,+13.2,-14,-14.2,-2.57,-6.69,8.83,0.02,-0.4,-9.25,4.39,3.99,-7.07,-3.24
2009,61.4,36,4.4,6.81,+2.41,+54.8,0.11,0.06,4.08,-0.99,-2.94,0,0.14,3.08,4.25,4.39,15.8,0.01
2008,45.5,26,8.15,4.4,-3.75,-46,-5.88,-5.24,2.21,-2.83,0.82,-0.01,0.2,-0.62,4.05,4.25,9.05,-1.15
2007,46.2,38,7.28,8.15,+0.87,+12,1.31,1.16,-0.16,-10.5,4.08,0.19,-6.39,-10.7,10.4,4.05,-0.66,0.25
2006,47.2,43,6.11,7.28,+1.17,+19.1,0.8,0.75,6.46,2.58,-2.63,-0.22,6.19,9.04,4.26,10.4,20.1,0.16
2005,43.9,38,10.2,6.11,-4.09,-40.1,0.52,0.48,6.46,-4.5,-0.22,0.11,1.85,1.96,2.4,4.26,35.6,0.11
2004,44.8,40,6.1,10.2,+4.1,+67.2,2.06,2.06,4.48,-5.17,1.03,-0.03,0.31,-0.69,2.1,2.4,23.9,0.46
2003,43.6,28,6,6.1,+0.1,+1.7,-9.42,-8.42,6.48,-2.94,-5.13,0,-1.59,3.54,3.69,2.1,42.7,-1.93
2002,42.8,40,7.8,6,-1.8,-23.1,0.81,0.81,4.32,-2.72,-0.43,0,1.17,1.59,2.52,3.69,25.3,0.19
2001,48.1,40,6.45,7.8,+1.35,+20.9,2.4,2.4,10.6,-2.31,-8.19,0,0.12,8.3,2.41,2.52,53.6,0.5
2000,53.4,40,11.15,6.45,-4.7,-42.2,0.81,0.69,11.9,-3.06,-9.23,0,-0.37,8.86,2.78,2.4,58.1,0.13
1999,,-,28.8,11.45,-17.35,-60.2,,,,,,,,,,,-,
1998,,-,32.79,28.8,-3.99,-12.2,,,,,,,,,,,-,
1997,,-,22.5,32.79,+10.29,+45.7,,,,,,,,,,,-,
1996,,-,25.4,22.5,-2.9,-11.4,,,,,,,,,,,-,
1995,,-,31,25.4,-5.6,-18.1,,,,,,,,,,,-,
