18Q1,52.8,68,22.7,23.6,+0.9,+4,4.85,3.95,2.97,-0.39,-0.88,0.01,1.71,2.58,10.3,12,53.2,0.75
2017,52.8,47,19.95,22.7,+2.75,+13.8,12.5,10.6,3.9,-1.27,-14.3,-0.03,-11.7,2.62,22,10.3,16.6,2
2016,52.9,57,17.05,19.95,+2.9,+17,16.7,14.1,17.4,-0.36,-21.7,-0.08,-4.73,17,26.7,22,57.1,2.67
2015,53,47,13.8,17.05,+3.25,+23.6,7.47,6.94,16.1,-8.75,4.24,0.02,11.7,7.39,15.1,26.7,46.3,1.31
2014,54.9,36,21.05,13.8,-7.25,-34.4,-4.07,-0.38,-1.8,-2.75,2.96,0.05,-1.54,-4.55,16.6,15.1,-7.49,-0.07
2013,50.3,43,7.66,21.05,+13.39,+174.8,9.29,10.9,24,-0.63,-13.6,0.05,9.82,23.4,6.8,16.6,57.4,2.16
2012,50,26,6.95,7.66,+0.71,+10.2,-4.97,-4.4,2.32,-3.16,-1.32,-0.13,-2.29,-0.84,11.4,9.12,4.93,-0.88
2011,58.1,23,15.15,6.95,-8.2,-54.1,-8.08,-8.08,-5.41,-1.22,2.65,-0.14,-4.12,-6.63,15.6,11.4,-10.8,-1.39
2010,52.9,36,13.85,15.15,+1.3,+9.4,2.43,0.26,-1.33,7.8,1.19,-1.69,5.97,6.47,9.58,15.6,-2.35,0.05
2009,51.2,36,7.12,13.85,+6.73,+94.5,8.11,7.02,14.6,-0.37,-15.1,-0.18,-1.05,14.3,10.6,9.58,28.6,1.37
2008,52.4,21,13.7,7.12,-6.58,-48,-8.53,-9.7,-0.93,-1.43,-4.03,8.09,1.7,-2.36,8.93,10.6,-1.82,-1.85
2007,50.8,36,14.65,13.7,-0.95,-6.5,6.12,3.86,6.41,-1.46,-5.6,0.11,-0.55,4.95,9.48,8.93,12.1,0.76
2006,49.6,36,15.3,14.65,-0.65,-4.2,4.31,2.92,11.8,-3.66,-14.6,-0.07,-6.47,8.16,15.9,9.48,21.2,0.59
2005,49.1,26,24.2,15.3,-8.9,-36.8,-3.84,-4.57,-6.01,2.98,8.73,1.48,7.17,-3.03,8.78,15.9,-9.84,-0.93
2004,46.6,32,33,24.2,-8.8,-26.7,7.78,5.73,8.26,-5.15,-8.14,0.12,-4.91,3.1,13.4,8.46,15.8,1.23
2003,,-,31,33,+2,+6.5,,,,,,,,,,,-,
2002,42,36,16.1,31,+14.9,+92.5,4.02,4.5,9.66,0.03,-6.67,-0.01,3.01,9.69,7.97,11,18.1,1.07
2001,48.8,26,21.4,16.1,-5.3,-24.8,-4.36,-3.22,0.94,-4.85,3.56,-0.01,-0.36,-3.91,8.08,7.72,1.74,-0.66
2000,46.1,43,44,21.4,-22.6,-51.4,9.9,7,6.55,-14.3,6.62,-0.04,-1.13,-7.71,3.06,1.93,25.7,1.52
1999,43.2,51,29.5,44,+14.5,+49.2,6.48,7.39,11.2,-6.37,0.35,-3.69,1.44,4.78,0.3,1.75,92.9,1.71
1998,43.2,30,34,29.5,-4.5,-13.2,-1.23,-1.38,-0.73,-14.7,12.5,0,-2.91,-15.4,4.85,1.94,-3.22,-0.32
1997,,-,34.29,34,-0.29,-0.8,,,,,,,,,,,-,
1996,,-,44.9,34.29,-10.61,-23.6,,,,,,,,,,,-,
1995,,-,103.5,44.9,-58.6,-56.6,,,,,,,,,,,-,
1994,,-,34,103.5,+69.5,+204.4,,,,,,,,,,,-,
1993,,-,15.3,34,+18.7,+122.2,,,,,,,,,,,-,
1992,,-,29.6,15.3,-14.3,-48.3,,,,,,,,,,,-,
1991,,-,39,29.6,-9.4,-24.1,,,,,,,,,,,-,
