18Q1,73.6,53,33.55,39.1,+5.55,+16.5,10.9,7.93,1.52,-6.15,1.12,0.07,-3.44,-4.63,36.6,33.2,4,1.16
2017,68.3,47,29.1,33.55,+4.45,+15.3,33.4,22.4,45.3,-30.4,-10.8,3.29,7.42,14.9,29.2,36.6,28.3,3.28
2016,68.4,43,20.7,29.1,+8.4,+40.6,31.4,20.6,39.9,-8.07,-41.8,-4.9,-14.9,31.8,44,29.2,25.1,3.01
2015,68,38,27.55,20.7,-6.85,-24.9,9.69,5.91,31.5,-23,-4.54,1.78,5.8,8.55,38.3,44,18.7,0.87
2014,68.4,38,26.4,27.55,+1.15,+4.4,14.9,11.6,24.6,-24.7,-6.69,2.79,-4.07,-0.18,42.3,38.3,15,1.7
2013,52.5,40,26.6,26.4,-0.2,-0.8,25.9,18,45,-35.9,-9.95,4.44,3.53,9.04,38.8,42.3,30,3.42
2012,51.3,38,27.9,26.6,-1.3,-4.7,13.6,7.34,15.4,-28.8,13.1,0.27,-0.01,-13.4,38.8,38.8,10.3,1.43
2011,48.2,45,31.6,27.9,-3.7,-11.7,20.8,10.7,13.3,-18,15.2,0.44,10.9,-4.73,27.9,38.8,8.93,2.22
2010,45.8,43,35.2,31.6,-3.6,-10.2,18.1,10.8,11.4,-14.7,4.47,1.07,2.28,-3.25,25.6,27.9,9.75,2.36
2009,43.5,45,25.2,35.2,+10,+39.7,19.7,11.4,28.7,-12.1,-18.1,-1.07,-2.6,16.6,28.2,25.6,31.7,2.63
2008,41.1,45,36,25.2,-10.8,-30,15.4,8.92,23.2,-28.3,-3.31,-2.39,-10.7,-5.02,38.9,28.2,26.9,2.17
2007,38.7,47,19.9,36,+16.1,+80.9,19.4,10.8,0.6,-0.24,27.8,-0.1,28,0.36,10.9,38.9,0.58,2.8
2006,35.6,40,10.7,19.9,+9.2,+86,12.9,8.11,9.86,-0.64,-9.57,-0.16,-0.5,9.22,11.4,10.9,12.1,2.28
2005,35,40,8.35,10.7,+2.35,+28.1,11.1,6.02,8.95,-6.66,-2.26,3.93,3.97,2.29,8.31,12.3,12.6,1.72
2004,,-,8.9,8.35,-0.55,-6.2,,,,,,,,,,,-,
2003,,-,10.25,8.9,-1.35,-13.2,,,,,,,,,,,-,
2002,,-,9.15,10.25,+1.1,+12,,,,,,,,,,,-,
2001,,-,9,9.15,+0.15,+1.7,,,,,,,,,,,-,
2000,,-,10.4,9,-1.4,-13.5,,,,,,,,,,,-,
1999,,-,13.95,10.4,-3.55,-25.4,,,,,,,,,,,-,
1998,,-,18.5,13.95,-4.55,-24.6,,,,,,,,,,,-,
1997,,-,20.39,18.5,-1.89,-9.3,,,,,,,,,,,-,
1996,,-,20.5,20.39,-0.11,-0.5,,,,,,,,,,,-,
1995,27.1,32,26.2,20.5,-5.7,-21.8,2.9,2.82,-1.29,-4.78,4.56,0.48,-1.03,-6.07,3.28,2.25,-5.98,1.04
1994,,-,26.5,26.2,-0.3,-1.1,,,,,,,,,,,-,
1993,,-,24.3,26.5,+2.2,+9.1,,,,,,,,,,,-,
1992,,-,37.7,24.3,-13.4,-35.5,,,,,,,,,,,-,
1991,,-,38.5,37.7,-0.8,-2.1,,,,,,,,,,,-,
