18Q1,30.4,30,35.75,29.15,-6.6,-18.5,-1.9,-1.96,-1.13,-1.22,2.79,2.04,2.48,-2.35,33.9,36.4,-4.3,-0.65
2017,30.3,39,46.45,35.75,-10.7,-23,2.25,1.3,-0.74,-9.29,8.07,-0.83,-2.79,-10,36.7,33.9,-0.66,0.43
2016,30.3,41,52.8,46.45,-6.35,-12,10,7.16,12.6,-10,-6.98,-8.89,-13.3,2.56,50,36.7,9.95,2.36
2015,30.5,39,71.5,52.8,-18.7,-26.2,8.69,5.64,-2.17,-11.5,16.5,-3.88,-0.98,-13.6,51,50,-1.79,1.85
2014,30.2,59,77.8,71.5,-6.3,-8.1,32.8,26.4,18.5,-0.37,12.8,0.7,31.6,18.1,19.4,51,18.4,8.73
2013,20.2,43,74,77.8,+3.8,+5.1,9.22,8.57,7.71,-1.66,-5.1,1.01,1.96,6.05,17.4,19.4,11.3,4.25
2012,20,41,62,74,+12,+19.4,10.3,8.57,2.76,-3.1,4.02,-1.26,2.42,-0.34,15,17.4,3.95,4.28
2011,19.9,43,43.35,62,+18.65,+43,9.32,7.71,3.16,-1.29,1.34,-0.88,2.33,1.87,12.7,15,5,3.87
2010,19.4,39,49.6,43.35,-6.25,-12.6,3.28,2.51,3.43,-1.77,1.7,-1.86,1.5,1.65,11.2,12.7,7.48,1.29
2009,19.3,32,20.75,49.6,+28.85,+139,-0.52,-0.66,12.4,-3.9,-9.12,-0.56,-1.17,8.52,12.3,11.2,28.4,-0.34
2008,22.6,30,78.8,20.75,-58.05,-73.7,-0.52,0.02,-3.52,-11.8,7.5,0.64,-7.16,-15.3,19.5,12.3,-7.5,0.01
2007,18.7,41,239,78.8,-160.2,-67,5.65,5.6,6.04,-13.3,10.4,0.68,3.72,-7.31,15.8,19.5,12,3
2006,15.5,64,155.5,239,+83.5,+53.7,19.4,17.1,14.7,-8.89,-7.86,0.28,-1.74,5.84,17.5,15.8,38.7,11
2005,12.6,64,65,155.5,+90.5,+139.2,14.4,12.3,11.5,-6.77,0.45,1.03,6.23,4.75,11.3,17.5,42.7,9.76
2004,10.5,57,74,65,-9,-12.2,7.63,7.62,11.4,-4.2,-1.52,-1.1,4.62,7.24,6.66,11.3,39.6,7.26
2003,8.4,52,80.5,74,-6.5,-8.1,6.35,5.75,4.12,-3.51,1.32,-0.26,1.67,0.61,5,6.66,16.9,6.84
