18Q1,10.4,36,15.2,14.85,-0.35,-2.3,-0.24,-0.13,-1.11,1.34,0.08,-0.08,0.22,0.22,2.14,2.36,-174,-0.12
2017,10.5,45,12.65,15.2,+2.55,+20.2,0.32,0.26,0.97,0.62,-1.06,-0.35,0.17,1.58,1.97,2.14,29.9,0.25
2016,10.3,49,14.8,12.65,-2.15,-14.5,1.24,0.74,1.86,1.01,-3.02,-0.21,-0.36,2.87,2.33,1.97,62.2,0.72
2015,10.3,45,17,14.8,-2.2,-12.9,1.51,1.03,-0.19,-0.05,-1.44,0.09,-1.59,-0.24,3.92,2.33,-5.69,1
2014,10.3,51,16.2,17,+0.8,+4.9,1.72,1.08,0.47,0.77,-1.22,0.24,0.27,1.24,3.65,3.92,9.97,1.05
2013,8.63,47,12.6,16.2,+3.6,+28.6,1.59,1.04,2.79,1.29,-1.93,0.08,2.23,4.08,1.43,3.65,55.9,1.21
2012,8.59,43,13.15,12.6,-0.55,-4.2,1.18,0.83,1.61,0.29,-1.57,-0.07,0.27,1.9,2.44,2.71,22.2,0.96
2011,8.6,43,17.6,13.15,-4.45,-25.3,1.91,1.08,-0.08,3.27,-3.75,0.05,-0.51,3.19,2.95,2.44,-1.02,1.25
2010,8.64,51,11.1,17.6,+6.5,+58.6,2.88,2.18,0.83,-0.58,1.02,-0.07,1.21,0.25,1.75,2.95,9.54,2.52
2009,8.73,45,7.81,11.1,+3.29,+42.1,0.81,0.37,4.37,-1.32,-3.1,-0.02,-0.06,3.05,1.81,1.75,83.1,0.42
2008,8.64,43,11.9,7.81,-4.09,-34.4,0.52,0.54,1.93,-3.02,1.94,0.02,0.87,-1.09,0.94,1.81,31.7,0.63
2007,8.66,38,11.95,11.9,-0.05,-0.4,1.33,0.76,-0.15,0.38,-0.23,-0.02,-0.01,0.24,0.96,0.94,-3.36,0.88
2006,8.66,40,8.17,11.95,+3.78,+46.3,1.01,0.37,1.27,-0.22,-1.03,-0.02,0.01,1.05,0.95,0.96,25.2,0.43
2005,8.6,45,8.85,8.17,-0.68,-7.7,1.36,0.95,2.71,0.59,-2.84,0.05,0.5,3.29,0.45,0.95,45.7,1.11
2004,8.94,36,8.4,8.85,+0.45,+5.4,0.21,0.21,-1.54,0.77,0.88,0,0.11,-0.76,0.33,0.45,-37.2,0.23
2003,8.87,43,8.85,8.4,-0.45,-5.1,0.24,0.24,0.04,1.77,-1.67,0,0.13,1.8,0.21,0.33,1.11,0.27
2002,8.41,45,11.25,8.85,-2.4,-21.3,0.45,0.42,0.61,-2.21,1.65,0,0.05,-1.6,0.15,0.21,13.3,0.5
2001,,-,8.15,11.25,+3.1,+38,,,,,,,,,,,-,
2000,,-,18.8,8.15,-10.65,-56.6,,,,,,,,,,,-,
1999,,-,37.79,19,-18.79,-49.7,,,,,,,,,,,-,
1998,6.7,55,43.8,37.79,-6.01,-13.7,2.23,1.73,2.28,-2.8,5.32,0,4.8,-0.52,0.91,5.71,43.4,2.58
1997,,-,43.5,43.8,+0.3,+0.7,,,,,,,,,,,-,
