18Q1,15,23,5,6.95,+1.95,+39,-0.92,-0.88,-0.08,-0.26,-0.65,0.13,-0.86,-0.34,3.76,2.9,-3.85,-0.59
2017,19.4,28,4.46,5,+0.54,+12.1,-4.56,-4.51,-2.26,0.12,1.83,-0.15,-0.46,-2.14,4.21,3.76,-26.1,-2.32
2016,20.2,32,4.87,4.46,-0.41,-8.4,-3.86,-3.85,-2.35,-1.58,1.74,-0.55,-2.74,-3.94,6.96,4.21,-36.7,-1.91
2015,20.1,38,9.1,4.87,-4.23,-46.5,-3.67,-3.59,0.32,-0.05,-0.98,0.11,-0.6,0.27,7.55,6.96,6.85,-1.78
2014,20.2,38,10.75,9.1,-1.65,-15.3,-0.69,-0.79,1.47,-0.91,-0.6,0.24,0.21,0.56,7.35,7.55,17.9,-0.39
2013,20.8,47,10.45,10.75,+0.3,+2.9,0.35,0.31,3.99,-2,0.25,0.33,2.57,1.99,4.77,7.35,38.4,0.15
2012,20.1,28,10.1,10.45,+0.35,+3.5,-2.9,-2.94,0.64,-1.84,1.85,-0.32,0.33,-1.2,4.44,4.77,4.19,-1.46
2011,20.3,26,20.1,10.1,-10,-49.8,-0.62,-0.95,-0.56,-1.18,-0.29,0.66,-1.37,-1.75,5.82,4.44,-3.32,-0.47
2010,18.8,32,38.55,20.1,-18.45,-47.9,-1.2,-1.28,2.03,-5.71,2.45,0.1,-1.13,-3.68,6.95,5.82,14.5,-0.68
2009,15.7,40,9.16,38.55,+29.39,+320.9,2.18,1.93,6.75,-4.85,1.2,-0.02,3.08,1.89,3.87,6.95,31.9,1.23
2008,15.4,30,26.7,9.16,-17.54,-65.7,-2.92,-2.93,8.46,-10.3,-0.3,-0.07,-2.17,-1.8,6.04,3.87,50.8,-1.9
2007,14.2,36,35.7,26.7,-9,-25.2,0.28,0.23,1.19,-5.17,4.84,-0.16,0.7,-3.99,5.34,6.04,4.09,0.16
2006,14.2,26,47.8,35.7,-12.1,-25.3,-1.32,-1.3,0.06,-3.1,3.96,-0.04,0.87,-3.04,4.47,5.34,0.31,-0.91
2005,12.7,43,20.5,47.8,+27.3,+133.2,3.57,2.71,-0.55,-3.17,2.21,2.33,0.82,-3.73,4.71,5.53,-3.24,2.13
2004,11.7,43,20.1,20.5,+0.4,+2,1.56,1.18,2.83,-1.78,0.5,0,1.54,1.04,3.16,4.71,28.9,1.01
2003,11.7,45,7.35,20.1,+12.75,+173.5,0.62,0.72,2.04,7.14,-7.24,0,1.94,9.18,1.22,3.16,35.2,0.61
2002,,-,3.16,7.35,+4.19,+132.6,,,,,,,,,,,-,
2001,,-,5.15,3.16,-1.99,-38.6,,,,,,,,,,,-,
2000,,-,14.5,5.15,-9.35,-64.5,,,,,,,,,,,-,
