18Q1,8.38,68,114.5,105,-9.5,-8.3,2.26,1.9,1.67,-1.06,-0.42,0.52,0.71,0.61,24.8,25.5,24.2,2.26
2017,8.38,57,93.8,114.5,+20.7,+22.1,9.76,7.76,10.2,-7.15,-0.99,-0.48,1.6,3.06,23.2,24.8,34.2,9.25
2016,8.39,51,119,93.8,-25.2,-21.2,8.59,6.85,11.2,-8.93,-0.18,-2.03,0.09,2.3,23.2,23.2,44.2,8.17
2015,8.38,60,93.8,119,+25.2,+26.9,9.97,7.58,11.3,-7.76,3.77,-0.26,7.08,3.57,16.1,23.2,49.7,9.04
2014,8.13,55,103,93.8,-9.2,-8.9,8.89,6.33,8.91,-4.73,-2.66,0.68,2.2,4.17,13.9,16.1,36.4,7.78
2013,7.81,51,78.2,103,+24.8,+31.7,6.13,4.58,3.72,-5.1,1.62,0.65,0.89,-1.37,13,13.9,11.2,5.87
2012,6.34,53,80,78.2,-1.8,-2.2,4.08,3.14,2.37,-11.1,9.62,-0.38,0.51,-8.73,13,13.5,12.2,4.96
2011,6.3,62,-,-,-,-,7.71,5.78,6.08,-7.08,1.69,1.03,1.72,-1,11.2,13,34.8,9.18
2010,6.21,66,-,-,-,-,6.59,5.09,5.31,-1.4,2.43,-0.38,5.96,3.91,5.28,11.2,51.2,8.19
2009,3.61,53,-,-,-,-,0.22,0.15,2.18,0.44,0,0,2.62,2.62,2.65,5.28,22.6,0.42
