18Q1,17.3,91,24.4,23.15,-1.25,-5.1,1.31,1.08,0.02,0,0,0,0.02,0.02,4.81,4.82,4.38,0.66
2017,16.3,91,21.2,24.4,+3.2,+15.1,7.12,5.71,5.19,-0.03,-5.9,0,-0.75,5.15,5.56,4.81,224,3.5
2016,16.2,81,16.8,21.2,+4.4,+26.2,7.93,6.4,4.01,1.02,-4.88,0,0.16,5.03,5.4,5.56,43.9,3.95
2015,16.2,43,16.35,16.8,+0.45,+2.8,0.8,0.82,-1.18,-0.21,1.24,0,-0.15,-1.39,5.55,5.4,-8.54,0.51
2014,16.2,49,17.55,16.35,-1.2,-6.8,0.63,1.02,-0.7,-1.49,1.23,0,-0.96,-2.19,6.51,5.55,-6.27,0.63
2013,16.4,43,12,17.55,+5.55,+46.3,0.6,0.54,1.27,-1.01,0.21,0.01,0.49,0.26,6.02,6.51,12.3,0.33
2012,16,38,7.65,12,+4.35,+56.9,-0.51,-0.37,1.75,-3.71,2.38,-0.05,0.37,-1.96,5.65,6.02,29.4,-0.23
2011,16.5,45,11.45,7.65,-3.8,-33.2,0.33,0.28,-0.91,-0.7,0.53,-0.02,-1.11,-1.62,6.76,5.65,-51.4,0.17
2010,15.4,53,10.75,11.45,+0.7,+6.5,0.14,0.09,1.5,-0.59,-0.3,-0.22,0.4,0.91,6.37,6.76,108,0.06
2009,16.2,66,2.4,10.75,+8.35,+347.9,1.93,1.54,1.48,-0.52,-0.94,-0.33,-0.3,0.96,6.67,6.37,102,0.95
2008,16.2,34,5.94,2.4,-3.54,-59.6,-2.12,-1.97,3.94,1.37,0.35,0.02,5.68,5.31,0.99,6.67,94.2,-1.22
2007,16.2,32,8.02,5.94,-2.08,-25.9,-1.28,-1.11,0.52,-0.06,-0.47,0.02,0.01,0.46,0.98,0.99,20.7,-0.69
2006,16.8,32,5.29,8.02,+2.73,+51.6,-0.63,-0.64,0.08,1.17,-1.35,-0.01,-0.1,1.25,1.08,0.98,2.77,-0.38
2005,19.4,43,7.85,5.29,-2.56,-32.6,0.19,0,0.33,-0.03,-1.71,1.15,-0.26,0.3,1.34,1.08,7.66,0
2004,17.1,47,4.67,7.85,+3.18,+68.1,1.72,1.4,3.67,-2.87,-0.25,0,0.55,0.8,0.79,1.34,65.6,0.82
2003,17.3,34,4.66,4.67,+0.01,+0.2,-0.54,-0.57,1.51,-1.55,-0.01,0,-0.05,-0.04,0.84,0.79,30.9,-0.33
2002,17.5,30,4.15,4.66,+0.51,+12.3,-0.69,-0.61,1.87,-1.91,-0.28,0,-0.31,-0.03,1.15,0.84,40.9,-0.35
2001,21.2,28,6.9,4.15,-2.75,-39.9,-0.33,-0.19,-0.37,0.41,-0.1,0,-0.06,0.04,1.2,1.15,-7.24,-0.09
2000,20.2,45,14,6.9,-7.1,-50.7,1.84,1.53,3.28,-3.05,-0.53,0,-0.29,0.24,1.49,1.2,63.1,0.76
1999,17.4,51,15.5,14,-1.5,-9.7,2.52,2.04,4.87,-7.33,0.93,0,-1.53,-2.46,2.92,1.39,83,1.17
1998,13.2,57,24.7,15.5,-9.2,-37.2,1.59,1.39,2.94,-7.05,6.25,0,2.14,-4.11,0.82,2.95,88.3,1.05
1997,10.2,53,29.4,24.7,-4.7,-16,1.9,1.52,2.38,-1.64,-0.65,0,0.09,0.75,0.72,0.82,73.1,1.49
1996,,-,25.6,29.4,+3.8,+14.8,,,,,,,,,,,-,
