18Q1,41.2,68,162,167,+5,+3.1,5.77,4.31,0.2,-7.97,-0.05,-0.24,-8.07,-7.77,50.8,42.7,1.39,1.06
2017,39.9,66,75.4,162,+86.6,+114.9,31.2,25.6,27.5,1.62,-8.84,-1.01,19.3,29.1,31.5,50.8,39.7,6.41
2016,38,57,63.9,75.4,+11.5,+18,20.4,17.2,20,-11.1,-1.51,-0.82,6.61,8.94,24.9,31.5,42.4,4.53
2015,37.7,57,82.1,63.9,-18.2,-22.2,14.8,12.4,22.7,-11.7,-4.82,0.23,6.42,11,18.5,24.9,72.9,3.28
2014,37.5,53,62.5,82.1,+19.6,+31.4,15.2,13.2,12.3,-16.4,5.88,0.47,2.28,-4.07,16.2,18.5,42.8,3.51
2013,37.5,53,64.7,62.5,-2.2,-3.4,14.2,12,9.4,-12,1.46,0.42,-0.74,-2.62,16.9,16.2,30.8,3.21
2012,37.5,53,59.4,64.7,+5.3,+8.9,11.6,9.45,15.2,-10.9,-5.89,-0.38,-2,4.28,19,17,48.6,2.52
2011,37.5,60,87.1,59.4,-27.7,-31.8,18.1,15.2,18.6,-4.1,-14.5,0.93,0.92,14.5,18.1,19,51.2,4.06
2010,35.9,60,72.7,87.1,+14.4,+19.8,20.8,18.1,24.3,-2.62,-13.4,-0.94,7.33,21.7,10.8,18.1,63.3,5.05
2009,34.5,49,20.75,72.7,+51.95,+250.4,10,8.63,9.38,-2.87,-5.42,-0.12,0.98,6.52,9.79,10.8,25.5,2.5
2008,32.7,55,65.6,20.75,-44.85,-68.4,13,11,15.2,-1.07,-15,0.42,-0.52,14.1,10.3,9.79,62.6,3.38
2007,29.5,55,37.8,65.6,+27.8,+73.5,19.6,15.4,9.35,-3.71,-3.5,0.43,2.57,5.64,7.73,10.3,29.6,5.22
2006,27.7,55,32.5,37.8,+5.3,+16.3,11.8,10.1,9.3,-1.18,-9.51,0.07,-1.32,8.12,9.05,7.73,34.4,3.64
2005,26.9,55,26.9,32.5,+5.6,+20.8,9.9,8.14,5.57,1.09,-4.42,1.86,4.1,6.66,4.95,9.05,24.7,3.03
2004,25.9,51,21.8,26.9,+5.1,+23.4,7.71,6.59,8.7,-3.13,-3.97,0.04,1.64,5.57,3.31,4.95,44.4,2.54
2003,26.7,49,20.9,21.8,+0.9,+4.3,5.55,4.9,3.89,-0.88,-4.14,-0.04,-1.18,3.01,4.49,3.31,19,1.84
2002,25.1,53,26.2,20.9,-5.3,-20.2,5.15,4.55,6.05,-4.4,-1.08,-0.04,0.53,1.64,3.96,4.49,44.7,1.81
2001,23.6,53,23.2,26.2,+3,+12.9,3.67,3.55,0.65,0.73,-5.83,0.1,-4.35,1.38,8.31,3.96,7.42,1.5
2000,21.1,62,88,23.2,-64.8,-73.6,4.18,4.04,3.55,-9.16,10.9,0.06,5.37,-5.61,2.94,8.31,67.7,1.91
1999,15.2,60,85.5,92,+6.5,+7.6,5.33,4.72,2.92,-7.27,2.03,-0.06,-2.39,-4.36,5.54,3.15,38.2,3.1
1998,10.9,70,106,85.5,-20.5,-19.3,4.03,3.5,1.99,-7.15,5.99,-0.01,0.81,-5.17,4.72,5.54,73.6,3.22
1997,,-,71,106,+35,+49.3,,,,,,,,,,,-,
1996,,-,51,71,+20,+39.2,,,,,,,,,,,-,
