18Q1,5.31,89,35.95,79.1,+43.15,+120,0.39,0.36,0.72,-0.01,-0.15,0,0.56,0.71,3.3,3.86,134,0.69
2017,5.19,57,56.2,35.95,-20.25,-36,0.23,0.17,0.16,-2.06,1.87,-0.01,-0.04,-1.9,3.34,3.3,8.68,0.33
2016,5.15,51,62.5,56.2,-6.3,-10.1,-0.31,-0.26,0.38,-1.64,2.58,0,1.33,-1.26,2.01,3.34,20.4,-0.51
2015,5.22,72,98.4,62.5,-35.9,-36.5,0.47,0.55,0.5,-1.15,-0.99,0,-1.65,-0.65,3.66,2.01,73.6,1.05
2014,5.4,55,81.1,98.4,+17.3,+21.3,-0.22,-0.22,0.02,-2.67,-0.35,0,-3,-2.65,6.67,3.66,4.33,-0.41
2013,4.34,75,83,81.1,-1.9,-2.3,0.31,0.4,0.37,-0.75,6.08,0,5.7,-0.37,0.96,6.67,148,0.93
2012,4,84,-,-,-,-,0.52,0.62,0.52,-0.14,0,0,0.38,0.38,0.8,1.18,181,1.56
2011,3.88,89,-,-,-,-,0.44,0.51,0.37,-1.39,1.54,0,0.53,-1.01,0.27,0.8,287,1.32
2005,3.33,36,-,-,-,-,-0.88,-0.92,-0.57,-0.1,-0.13,0.02,-0.78,-0.67,0.8,0.02,-101,-2.76
