18Q1,9.3,28,44.8,35,-9.8,-21.9,-1.06,-1,-2.38,0.22,0.84,0.04,-1.28,-2.15,6.13,4.85,-31.3,-1.12
2017,9.31,30,40.85,44.8,+3.95,+9.7,-2.01,-1.51,-2.39,-5.54,6.82,-0.52,-1.62,-7.92,7.75,6.13,-7.81,-1.62
2016,8.51,47,46.5,40.85,-5.65,-12.2,4.03,3.01,6.03,-8.25,4.97,-0.31,2.45,-2.21,5.31,7.75,23.5,3.54
2015,8.11,47,-,-,-,-,3.31,2.54,2.21,-6.18,5.16,0.33,1.52,-3.97,3.79,5.31,9.66,3.13
2014,6.8,47,-,-,-,-,3.47,2.74,5.76,-3.31,-2.73,0.16,-0.12,2.45,3.9,3.79,27.1,4.02
2013,6.74,43,-,-,-,-,0.24,0.24,4.28,-5.81,3.35,0.1,1.92,-1.53,1.98,3.9,20.8,0.35
2012,6.8,32,-,-,-,-,0.36,0.24,-2.53,-2.82,2.67,-0.04,-2.73,-5.36,4.71,1.98,-19.4,0.36
2011,6.32,43,-,-,-,-,1.39,1.12,1.77,-0.47,0.94,-0.04,2.2,1.3,2.51,4.71,15.3,1.78
2010,4.79,39,-,-,-,-,1.95,1.78,3.04,-1.06,0.15,-0.15,1.98,1.98,0.53,2.51,23.8,3.71
