18Q1,49.2,68,32.4,30,-2.4,-7.4,6.82,5.42,3.12,-1.38,0.01,-0.04,1.7,1.74,6.63,8.34,75,1.1
2017,49.2,51,23.95,32.4,+8.45,+35.3,16.2,12.7,16.1,-10.2,-13.3,-0.1,-7.46,5.95,14.1,6.63,90.2,2.58
2016,47.8,57,15.1,23.95,+8.85,+58.6,18,14.4,21.9,-4.81,-10.7,-0.06,6.26,17,7.83,14.1,88.1,3.02
2015,46.8,47,13.95,15.1,+1.15,+8.2,9.55,7.68,3.9,-3.03,-0.71,0.06,0.22,0.88,7.6,7.83,14.9,1.64
2014,47.6,40,16.9,13.95,-2.95,-17.5,1.54,1.19,2.18,-5.71,1.65,0.2,-1.68,-3.53,9.29,7.6,8.73,0.25
2013,45.1,47,15.35,16.9,+1.55,+10.1,10,7.53,9.23,-4.59,-4.89,0.1,-0.15,4.64,9.44,9.29,45.6,1.67
2012,42.4,45,8.94,15.35,+6.41,+71.7,9.95,7.98,20.7,-3.57,-12.3,-0.13,4.72,17.2,4.88,9.6,93.2,1.88
2011,41.8,26,13.15,8.94,-4.21,-32,-0.07,-0.92,2.79,-15.5,7.82,1.17,-3.69,-12.7,8.57,4.88,10.2,-0.22
2010,45.3,32,12.35,13.15,+0.8,+6.5,0.25,0.05,-2.09,-0.92,-1.74,-0.45,-5.2,-3.01,13.8,8.57,-8.23,0.01
2009,42.4,45,7.5,12.35,+4.85,+64.7,6.85,5.14,13.5,-9.89,-3.31,-0.16,0.11,3.57,13.7,13.8,43.1,1.21
2008,42.3,30,9.25,7.5,-1.75,-18.9,-3.74,-3.3,7,-6.59,-7.06,-0.12,-6.77,0.41,20.4,13.7,32.8,-0.78
2007,42.3,38,8.89,9.25,+0.36,+4,0.59,0.47,4.61,0.26,-4.35,-0.5,0.03,4.88,20.4,20.4,15,0.11
2006,42.4,38,9.68,8.89,-0.79,-8.2,0.75,0.64,5.2,6.6,0.36,-0.02,12.1,11.8,8.26,20.4,18.7,0.15
2005,42.4,26,15.3,9.68,-5.62,-36.7,-6.42,-5.56,2.1,3.56,-0.61,-0.06,4.98,5.65,3.28,8.26,8.5,-1.31
2004,42.4,36,13.4,15.3,+1.9,+14.2,11,8.48,15.1,-16.9,2.53,0.19,0.99,-1.72,1.95,2.94,37.5,2
2003,40.1,32,11.3,13.4,+2.1,+18.6,0.05,0.04,1.07,-1.96,0.04,0,-0.85,-0.89,2.8,1.95,3.98,0.01
2002,42.1,23,3.2,11.3,+8.1,+253.1,-2.47,-2.19,0.57,-0.94,2.06,0.07,1.76,-0.36,1.13,2.89,2.54,-0.52
2001,42.5,26,3.38,3.2,-0.18,-5.3,-8.07,-10,2.47,-0.65,-2.89,-0.22,-1.29,1.82,2.12,0.84,11.3,-2.35
2000,42.5,21,23,3.38,-19.62,-85.3,-7.35,-5.95,1.74,-7.31,5.32,-0.47,-0.72,-5.57,2.84,2.12,3.93,-1.4
1999,42.3,34,15,23,+8,+53.3,3.53,2.11,6.21,-4.1,-9.32,0,-7.21,2.11,9.44,2.23,29.3,0.5
1998,34.8,30,23.4,15,-8.4,-35.9,-2.33,-1.46,5.05,-3.79,1.25,0,2.51,1.26,6.94,9.44,20.9,-0.42
1997,34.3,23,32,23.4,-8.6,-26.9,-5.01,-2.58,-2.26,-5.97,14.2,0,6.01,-8.23,0.92,6.94,-7.98,-0.75
1996,30.5,34,25.3,32,+6.7,+26.5,4.12,4.67,4.26,5.68,-9.34,0,0.59,9.93,0.33,0.92,9.8,1.53
1995,31.3,32,42.5,25.3,-17.2,-40.5,-1.41,0.5,-1.01,-3.77,2.98,0,-1.81,-4.78,2.14,0.33,-2.37,0.16
1994,,-,35.29,42.5,+7.21,+20.4,,,,,,,,,,,-,
1993,,-,21.2,35.29,+14.09,+66.5,,,,,,,,,,,-,
1992,,-,30,21.2,-8.8,-29.3,,,,,,,,,,,-,
1991,,-,30.5,30,-0.5,-1.6,,,,,,,,,,,-,
