18Q1,30.6,60,28,41.35,+13.35,+47.7,10,9.45,-0.09,-0.61,1.84,-0.02,1.13,-0.7,8.1,9.23,-0.58,3.09
2017,30.6,47,21.6,28,+6.4,+29.6,12.1,10.7,5.19,-10.2,6.48,-0.06,1.42,-5,6.68,8.1,8.89,3.49
2016,28,47,12.8,21.6,+8.8,+68.8,8.11,7.48,6.02,-3.01,-6.32,0.01,-3.3,3.01,9.98,6.68,12.8,2.67
2015,27.7,23,18.15,12.8,-5.35,-29.5,-4.22,-4.02,15.7,3.33,-13,0.03,5.99,19,3.99,9.98,31.4,-1.45
2014,27.9,28,19.45,18.15,-1.3,-6.7,2.67,2.31,0.33,-8.13,3.11,0,-4.69,-7.8,8.68,3.99,0.59,0.83
2013,27.6,30,21.45,19.45,-2,-9.3,3.52,3.31,11.7,-0.77,-6.54,0,4.42,11,4.26,8.68,21.9,1.2
2012,27.6,17,17.8,21.45,+3.65,+20.5,-2.57,-2.16,-4.71,-2.99,7.01,0,-0.7,-7.7,4.89,4.2,-7.5,-0.78
2011,27.8,28,32.4,17.8,-14.6,-45.1,2.61,1.97,8.24,-0.22,-8.43,0,-0.4,8.03,5.29,4.89,15.9,0.71
2010,27.2,34,34.35,32.4,-1.95,-5.7,9.22,7.38,-2.88,-2.49,5.66,-0.01,0.29,-5.37,5,5.29,-5.31,2.71
2009,27.2,19,13.75,34.35,+20.6,+149.8,-3.9,-2.48,-2.02,-2.38,-4.62,-0.12,-9.14,-4.4,14.1,5,-3.66,-0.91
2008,26.3,38,31.95,13.75,-18.2,-57,6.91,4.57,3.23,-0.09,5.09,0.03,8.26,3.14,5.88,14.1,5.58,1.74
2007,22.8,38,22,31.95,+9.95,+45.2,9.96,7.96,-10.8,-4.82,18.9,0.02,3.31,-15.6,2.57,5.88,-20,3.5
2006,21.4,36,15,22,+7,+46.7,6.84,5.62,14.4,-1.04,-12.6,0.03,0.81,13.3,1.76,2.58,61,2.63
2005,18.6,26,49.8,15,-34.8,-69.9,0.85,0.06,5.07,-13.8,8.45,0.31,0,-8.76,1.77,1.76,19.2,0.03
2004,,-,36,49.8,+13.8,+38.3,,,,,,,,,,,-,
2003,,-,27,36,+9,+33.3,,,,,,,,,,,-,
2002,,-,6,27,+21,+350,,,,,,,,,,,-,
2001,,-,7.6,6,-1.6,-21.1,,,,,,,,,,,-,
2000,,-,10.45,7.6,-2.85,-27.3,,,,,,,,,,,-,
1999,,-,11.65,10.45,-1.2,-10.3,,,,,,,,,,,-,
1998,,-,17.39,11.65,-5.74,-33,,,,,,,,,,,-,
1997,,-,20.8,17.39,-3.41,-16.4,,,,,,,,,,,-,
