18Q1,37,34,9.88,9.63,-0.25,-2.5,-0.07,-0.03,0.73,0.88,-0.38,-0.13,1.1,1.61,9.45,10.5,8.34,-0.01
2017,36.5,43,9.4,9.88,+0.48,+5.1,2.47,1.68,3.95,-0.33,-2.63,-0.31,0.67,3.61,8.78,9.45,10.8,0.46
2016,36.6,36,8.28,9.4,+1.12,+13.5,3.56,2.97,-3.15,2.39,3.43,-0.23,2.44,-0.77,6.34,8.78,-6.51,0.81
2015,36.4,43,10.55,8.28,-2.27,-21.5,1.91,1.27,1.5,-0.98,-1.78,0.08,-1.19,0.52,7.53,6.34,4,0.35
2014,37.1,43,10.65,10.55,-0.1,-0.9,2.46,1.82,3.26,-1.63,-1.73,0.17,0.07,1.64,7.45,7.53,8.16,0.49
2013,36.6,40,9.5,10.65,+1.15,+12.1,2.19,1.79,5.86,-2.88,0.52,0.07,3.57,2.98,3.89,7.45,15.4,0.49
2012,35.6,40,7.09,9.5,+2.41,+34,0.76,0.43,1.7,-1.96,0.39,-0.05,0.09,-0.25,3.8,3.89,5.01,0.12
2011,37.7,36,12.15,7.09,-5.06,-41.6,0.61,0.45,-0.26,-2.28,1.51,0.13,-0.9,-2.54,4.69,3.8,-0.82,0.12
2010,37.3,36,11.4,12.15,+0.75,+6.6,0.33,0.26,0.02,-2.02,2.58,-0.16,0.41,-2,4.28,4.69,0.07,0.07
2009,36.9,32,6.43,11.4,+4.97,+77.3,-2.33,-2.43,0.22,-0.27,-0.37,-0.03,-0.45,-0.05,4.73,4.28,0.84,-0.66
2008,36.3,32,10.5,6.43,-4.07,-38.8,-1.29,-1.2,0.68,-2.47,-3.48,0.26,-5.01,-1.79,9.74,4.73,2.5,-0.33
2007,41.8,34,15.4,10.5,-4.9,-31.8,-2.38,-3.22,6.94,5.23,-5.8,0.06,6.43,12.2,3.31,9.74,24.6,-0.77
2006,41.4,36,7.45,15.4,+7.95,+106.7,2.3,2.03,6.83,-3.97,-3.41,0.06,-0.48,2.87,3.79,3.31,19.7,0.49
2005,41.9,36,10.15,7.45,-2.7,-26.6,2.15,0.59,-1.93,1.63,-2.94,3.32,0.07,-0.3,3.72,3.79,-5.36,0.14
2004,41.7,-,10.6,10.15,-0.45,-4.2,,-7.13,7.53,-3.12,-4.28,0.06,0.18,4.4,3.54,3.72,-,-1.71
2003,42.6,-,7.6,10.6,+3,+39.5,,0.3,4.52,0.39,-4.87,-0.12,-0.08,4.91,3.62,3.54,-,0.07
2002,41.3,-,7.7,7.6,-0.1,-1.3,,-4.05,5.65,-1.6,-5.04,0.17,-0.81,4.06,4.32,3.51,-,-0.98
2001,42.6,-,6.15,7.7,+1.55,+25.2,,-1.02,3.53,-2.72,0.78,0.16,1.76,0.82,2.57,4.32,-,-0.24
2000,44.4,28,11,6.15,-4.85,-44.1,-0.95,-0.4,4.23,-5.4,1.32,0.02,0.18,-1.17,2.39,2.57,8.4,-0.09
1999,41.9,38,16.3,11,-5.3,-32.5,3.14,2.97,9.25,-4.89,-7.31,0.02,-2.94,4.36,4.47,1.53,24.7,0.71
1998,,-,32.7,16.3,-16.4,-50.2,,,,,,,,,,,-,
1997,,-,47,32.7,-14.3,-30.4,,,,,,,,,,,-,
1996,,-,52,47,-5,-9.6,,,,,,,,,,,-,
1995,,-,126,52,-74,-58.7,,,,,,,,,,,-,
1994,,-,125,126,+1,+0.8,,,,,,,,,,,-,
1993,,-,103,125,+22,+21.4,,,,,,,,,,,-,
1992,,-,120,103,-17,-14.2,,,,,,,,,,,-,
1991,,-,69.5,120,+50.5,+72.7,,,,,,,,,,,-,
