18Q1,20.1,57,29.65,29,-0.65,-2.2,1.26,1.01,0.94,-5.61,3.06,-0.28,-1.88,-4.67,7.5,5.61,26.9,0.5
2017,20.1,51,26.65,29.65,+3,+11.3,5.84,4.91,8.28,-16.1,10.1,-1.1,1.22,-7.81,6.28,7.5,53,2.44
2016,19.2,55,32.1,26.65,-5.45,-17,7.23,5.72,8.92,-12.9,3.89,-0.24,-0.33,-3.98,6.61,6.28,57.7,2.98
2015,18.3,53,39.6,32.1,-7.5,-18.9,6.1,4.53,10.7,-12.6,-1.62,0.07,-3.46,-1.9,10.1,6.61,70.5,2.48
2014,17.4,60,32.05,39.6,+7.55,+23.6,8.35,6.5,10.6,-8.94,-0.94,0.23,0.92,1.63,9.14,10.1,65,3.73
2013,16.6,60,33.3,32.05,-1.25,-3.8,5.56,4.34,7.35,-8.89,4.66,-1.13,1.98,-1.55,7.16,9.14,67.5,2.62
2012,15.8,60,31.9,33.3,+1.4,+4.4,5.36,4.55,8.28,-2.89,-4.33,-0.68,0.37,5.39,6.79,7.16,56.5,2.88
2011,15.8,57,35.55,31.9,-3.65,-10.3,6.1,4.93,4.55,-1.63,-3.18,0.39,0.13,2.92,6.65,6.79,37.1,3.13
2010,15.8,55,33.15,35.55,+2.4,+7.2,4.42,4.17,4.25,-23,16.4,-0.59,-2.9,-18.7,9.55,6.65,33.5,2.64
2009,15.8,55,24.9,33.15,+8.25,+33.1,2.76,2.45,7.25,-0.81,-3.87,-0.16,2.42,6.45,7.13,9.55,76.4,1.55
2008,15.8,64,21.4,24.9,+3.5,+16.4,7.43,5.58,5.19,-1.39,-3.46,0.09,0.43,3.79,6.7,7.13,52.9,3.54
2007,18.2,60,15.95,21.4,+5.45,+34.2,5.91,4.21,3.57,1.96,-7.53,-0.03,-2.03,5.52,8.74,6.7,36.2,2.31
2006,20.4,66,9.25,15.95,+6.7,+72.4,5.4,4,3.87,3.97,-1.21,0.01,6.64,7.84,2.1,8.74,59.8,1.96
2005,20.5,51,8.15,9.25,+1.1,+13.5,1.88,1.68,1.81,-1.03,-1.36,-0.05,-0.63,0.78,2.72,2.1,44.1,0.82
2004,20.7,47,7.2,8.15,+0.95,+13.2,0.83,0.83,3.03,0.1,-1.85,-0.06,1.23,3.13,1.5,2.72,64.1,0.4
2003,20.6,47,5.6,7.2,+1.6,+28.6,1.06,1.07,1.05,0.46,-0.97,-0.02,0.53,1.52,0.97,1.5,20.7,0.52
2002,20.2,40,5.55,5.6,+0.05,+0.9,0.32,0.3,-0.91,-1.92,0.09,0,-2.75,-2.84,3.72,0.97,-18.1,0.15
2001,21.3,40,8.2,5.55,-2.65,-32.3,0.07,0.21,-0.67,-1.89,1.89,0.01,-0.67,-2.56,4.16,3.49,-8.85,0.1
2000,19,53,8,8.2,+0.2,+2.5,2.41,1.9,0.87,0.57,1.21,0.03,2.69,1.44,1.27,3.96,11.5,1
1999,18.7,47,15.3,8,-7.3,-47.7,0.32,0.35,0.62,-2.72,1.93,0,-0.17,-2.1,1.4,1.23,12.5,0.19
1998,17.6,47,21.5,15.3,-6.2,-28.8,1.09,0.86,1.54,-2.1,0.81,-0.01,0.25,-0.56,1.55,1.8,28.9,0.49
1997,16.2,49,22,21.5,-0.5,-2.3,1.68,1.61,3.98,-1.42,-2.44,0.03,0.15,2.56,1.39,1.55,111,0.99
1996,15.3,43,22,22,0,0,0.59,0.51,-0.59,-1.84,0.54,0.01,-1.88,-2.43,3.27,1.39,-13.1,0.33
1995,14.8,51,40,22,-18,-45,0.34,0.28,0.05,-3.6,3.02,0,-0.53,-3.55,3.8,3.27,1.26,0.19
1994,,-,31.6,40,+8.4,+26.6,,,,,,,,,,,-,
1993,,-,29,31.6,+2.6,+9,,,,,,,,,,,-,
1992,,-,43.4,29,-14.4,-33.2,,,,,,,,,,,-,
1991,,-,53.5,43.4,-10.1,-18.9,,,,,,,,,,,-,
