18Q1,336,55,28.2,33.45,+5.25,+18.6,30.5,19,6.07,20.9,-2.38,0.11,24.7,26.9,77.4,102,4.77,0.6
2017,314,43,26.35,28.2,+1.85,+7,85,54.7,81.4,-67.8,-7.8,-2.85,2.89,13.5,74.5,77.4,15.1,1.74
2016,313,40,27.4,26.35,-1.05,-3.8,64.8,39.5,128,23.3,-183,-3.97,-35.7,151,110,74.5,31.4,1.26
2015,314,38,39,27.4,-11.6,-29.7,68.1,48.6,137,-24.3,-130,0.39,-17.2,112,127,110,21,1.55
2014,314,43,38.6,39,+0.4,+1,137,93.6,106,-126,-45.7,0.99,-64.4,-19.8,192,127,16.4,2.98
2013,308,40,37.35,38.6,+1.25,+3.3,103,68.1,148,-113,69.2,4.31,109,35.3,83.1,192,23.9,2.21
2012,323,43,34,37.35,+3.35,+9.9,78,62.4,145,-86.7,-77.8,-5.53,-25,58.4,179,154,35.2,1.93
2011,314,51,32.25,34,+1.75,+5.4,140,100,100,-51.6,58.4,0.65,108,48.9,71.3,179,38.2,3.19
2010,307,45,34.6,32.25,-2.35,-6.8,89.8,76.8,52.7,-94,-47.6,-18.1,-107,-41.4,178,71.3,21.5,2.5
2009,299,53,28.45,34.6,+6.15,+21.6,96.7,78.9,116,-132,24.8,-0.62,9.07,-15.1,169,178,44.5,2.64
2008,290,47,47.4,28.45,-18.95,-40,78.7,73.1,106,-160,173,-12.2,107,-54,62.1,169,50.5,2.52
2007,274,51,31,47.4,+16.4,+52.9,108,101,69.5,-67.1,-8.95,0.02,-6.53,2.4,68.6,62.1,46.6,3.69
2006,253,51,19.45,31,+11.55,+59.4,78.4,72.1,68.4,-67.5,-8.69,-0.79,-8.56,0.91,77.2,68.6,74.4,2.85
2005,235,49,22.4,19.45,-2.95,-13.2,72.9,66.2,53.6,-59.2,9.98,31.3,35.7,-5.58,41.5,77.2,39.8,2.82
2004,217,47,18.1,22.4,+4.3,+23.8,67.4,64.4,37.9,-21.7,-8.83,-0.58,6.81,16.2,34.7,41.5,28.5,2.97
2003,204,38,13.2,18.1,+4.9,+37.1,34.5,33.2,50.8,-65.3,22.5,-0.15,7.86,-14.5,30.2,38,36,1.63
2002,204,34,10.65,13.2,+2.55,+23.9,13.8,11.6,27.8,-46.2,10.8,-0.62,-8.23,-18.4,38.4,30.2,22.7,0.57
2001,201,30,18.3,10.65,-7.65,-41.8,3.61,3.02,-0.55,-28.3,19.2,0,-9.65,-28.8,19.6,9.98,-0.57,0.15
2000,195,32,27.6,18.3,-9.3,-33.7,2.02,1.76,10.3,-27.9,21.7,0,4.13,-17.6,15.5,19.6,10.7,0.09
1999,,-,30.3,27.6,-2.7,-8.9,,,,,,,,,,,-,
1998,,-,38.5,30.3,-8.2,-21.3,,,,,,,,,,,-,
1997,152,49,50,38.5,-11.5,-23,47,39.8,30,-39.7,12,0,2.24,-9.72,14.2,16.4,35.8,2.63
1996,,-,42,50,+8,+19,,,,,,,,,,,-,
1995,131,53,53,42,-11,-20.8,40.5,35.8,42.7,-13.1,-31.9,0,-2.27,29.6,8.48,6.21,65.6,2.73
1994,,-,63.5,53,-10.5,-16.5,,,,,,,,,,,-,
1993,,-,55.5,63.5,+8,+14.4,,,,,,,,,,,-,
1992,,-,71,55.5,-15.5,-21.8,,,,,,,,,,,-,
1991,,-,63,71,+8,+12.7,,,,,,,,,,,-,
