18Q1,3.08,66,144,177.5,+33.5,+23.3,0.99,0.65,0.5,-1.43,-0.25,0.19,-0.98,-0.92,9.76,8.78,28.5,2.13
2017,2.86,57,122.5,144,+21.5,+17.6,4.47,2.87,3.86,-2.78,2.31,0.25,3.64,1.08,6.12,9.76,56.9,10.01
2016,2.72,55,133.5,122.5,-11,-8.2,3.68,2.27,3.58,0.48,-0.88,-0.4,2.77,4.05,3.35,6.12,52,8.35
2015,2.71,52,202,133.5,-68.5,-33.9,3.2,2.11,2.06,-1.8,-0.1,-0.01,0.15,0.27,3.19,3.35,31.1,7.76
2014,2.47,66,219,202,-17,-7.8,3.86,2.43,2.69,-2.63,0.29,0.06,0.41,0.06,2.78,3.19,51.4,9.85
2013,1.76,68,61.3,219,+157.7,+257.3,3.19,2.16,2.56,-2.76,-0.08,0.05,-0.24,-0.2,3.02,2.78,69.9,12.27
2012,1.64,59,50,61.3,+11.3,+22.6,1.4,0.93,2.49,-0.39,-0.07,-0.02,2.03,2.11,0.99,3.02,84.5,5.66
2011,1.5,55,-,-,-,-,0.9,0.83,0.36,-0.76,1.01,0.03,0.64,-0.4,0.35,0.99,12.2,5.54
2010,1.49,62,-,-,-,-,0.72,0.62,0.75,-1,0.29,0.32,0.35,-0.26,0,0.35,49.3,4.15
