18Q1,26,28,32.65,32.2,-0.45,-1.4,-0.36,-0.36,-0.04,0,-0.13,0,-0.16,-0.04,0.55,0.39,-0.68,-0.14
2017,25.8,26,32.7,32.65,-0.05,-0.2,-1.69,-1.7,-1.06,-0.58,0.85,0,-0.78,-1.63,1.33,0.55,-4.95,-0.66
2016,26.1,21,30.9,32.7,+1.8,+5.8,-1.83,-1.83,-1.34,-0.11,2.57,0,1.13,-1.45,0.2,1.33,-6.59,-0.7
2015,26,21,38.55,30.9,-7.65,-19.8,-1.59,-1.59,-0.23,1.04,-0.82,0,-0.01,0.81,0.21,0.2,-1.28,-0.61
2014,26,21,45.7,38.55,-7.15,-15.6,-4.45,-4.45,-2.24,-0.89,2.7,0,-0.42,-3.12,0.63,0.21,-12,-1.71
2013,26,26,47.65,45.7,-1.95,-4.1,-1.71,-1.71,-2.07,-0.64,2.71,0,0,-2.72,0.63,0.63,-12.2,-0.66
2012,26,32,41.5,47.65,+6.15,+14.8,-1.69,-1.69,-0.6,-0.98,1.9,0,0.32,-1.58,0.32,0.63,-4.1,-0.65
2011,25.9,34,75.2,41.5,-33.7,-44.8,-0.88,-0.88,0.05,-0.05,-0.12,0,-0.13,-0.01,0.45,0.32,0.35,-0.34
2010,25.9,30,79.6,75.2,-4.4,-5.5,-1.76,-1.76,-1.96,-1.68,3.08,0,-0.56,-3.64,1.01,0.45,-14.7,-0.68
2009,26.1,36,19.2,79.6,+60.4,+314.6,-2.5,-2.5,4.45,-1.19,-2.62,0,0.65,3.26,0.36,1.01,39.6,-0.96
2008,26,30,31.9,19.2,-12.7,-39.8,-1.22,-1.22,4.03,-1.12,-3.04,0,-0.13,2.91,0.49,0.36,16.5,-0.47
2007,26.1,45,55.1,31.9,-23.2,-42.1,2.68,2.68,0.25,-0.07,-0.26,0,-0.08,0.18,0.57,0.49,1.18,1.03
2006,25.4,30,23.3,55.1,+31.8,+136.5,-0.33,-0.33,-1.71,-0.16,-1.17,2.33,-0.71,-1.87,1.28,0.57,-9.58,-0.13
2005,26.1,30,26.9,23.3,-3.6,-13.4,-3.21,-3.21,-1.93,1.42,1.66,0,1.14,-0.51,0.14,1.28,-12.9,-1.23
2004,25.9,32,25.6,26.9,+1.3,+5.1,-3.58,-3.58,-0.21,-0.16,0.39,0,0.01,-0.38,0.13,0.14,-1.5,-1.38
2003,25.9,32,24.1,25.6,+1.5,+6.2,-2.46,-2.46,0.77,1.53,-2.35,0,-0.05,2.3,0.17,0.13,5.43,-0.95
2002,,-,27.6,24.1,-3.5,-12.7,,,,,,,,,,,-,
2001,,-,28.6,27.6,-1,-3.5,,,,,,,,,,,-,
2000,,-,53.5,28.6,-24.9,-46.5,,,,,,,,,,,-,
1999,,-,89,53.5,-35.5,-39.9,,,,,,,,,,,-,
1998,,-,108,89,-19,-17.6,,,,,,,,,,,-,
1997,,-,87,108,+21,+24.1,,,,,,,,,,,-,
1996,,-,54,87,+33,+61.1,,,,,,,,,,,-,
1995,,-,72.5,54,-18.5,-25.5,,,,,,,,,,,-,
1994,,-,92.5,72.5,-20,-21.6,,,,,,,,,,,-,
1993,,-,68,92.5,+24.5,+36,,,,,,,,,,,-,
1992,,-,87.5,68,-19.5,-22.3,,,,,,,,,,,-,
1991,,-,60,87.5,+27.5,+45.8,,,,,,,,,,,-,
