18Q1,12.3,17,24,21.2,-2.8,-11.7,-0.63,-0.55,-3.56,-1.65,4.14,0.17,-0.9,-5.21,3.01,2.11,-29,-0.45
2017,14.2,30,26.15,24,-2.15,-8.2,0.07,0.04,3.52,-10.9,6.67,-0.1,-0.82,-7.39,3.83,3.01,8.75,0.03
2016,12.2,38,22.15,26.15,+4,+18.1,3.57,2.82,20.8,-2.84,-16.8,-1.39,-0.22,18,4.05,3.83,43.4,2.31
2015,12.2,26,32.8,22.15,-10.65,-32.5,-1.22,-0.94,8.36,-6.4,-3.36,0.22,-1.19,1.96,5.23,4.05,16.2,-0.77
2014,12.3,21,83.4,32.8,-50.6,-60.7,-3.28,-3.32,-1.61,-10.6,13.6,0.39,1.8,-12.2,3.43,5.23,-3.15,-2.71
2013,12,40,62,83.4,+21.4,+34.5,7.23,6.12,2.75,-5.4,3.38,-0.07,0.66,-2.65,2.78,3.43,6.06,5.1
2012,10.7,40,-,-,-,-,5.78,4.96,7.74,-4.81,-1.36,-0.61,0.96,2.93,1.82,2.78,17.4,4.63
2011,9.78,34,-,-,-,-,2.43,2.04,-2.09,-4.2,6,0.58,0.29,-6.28,1.53,1.82,-4.82,2.09
