18Q1,13,55,11.4,12.3,+0.9,+7.9,0.47,0.42,0.18,-0.59,-0.44,-0.07,-0.91,-0.41,9.65,8.74,3.86,0.33
2017,13,40,11.25,11.4,+0.15,+1.3,1.44,1.09,1.11,-1.31,5.16,0.04,5.01,-0.2,4.64,9.65,5.68,0.84
2016,12.9,40,9.29,11.25,+1.96,+21.1,1.51,1.22,2.29,-0.86,-0.85,-0.03,0.55,1.43,4.09,4.64,17.2,0.94
2015,13,43,8.3,9.29,+0.99,+11.9,1.14,0.91,1.88,-0.62,-0.82,-0.06,0.38,1.26,3.71,4.09,12,0.7
2014,12.9,38,9.3,8.3,-1,-10.8,0.74,0.57,1.95,-0.46,-1.95,0.13,-0.33,1.49,4.03,3.71,12.8,0.44
2013,13.2,36,7.12,9.3,+2.18,+30.6,0.83,0.71,-0.01,-1.62,0.92,0.03,-0.67,-1.63,4.71,4.03,-0.05,0.54
2012,13.4,28,7.39,7.12,-0.27,-3.7,-0.8,-0.79,0.11,-0.64,1.5,-0.01,0.97,-0.53,3.74,4.71,0.85,-0.59
2011,13.4,38,11.3,7.39,-3.91,-34.6,0.91,0.67,1.87,-1.25,-0.99,0.05,-0.33,0.62,4.07,3.74,15.4,0.5
2010,13.7,34,7.03,11.3,+4.27,+60.7,1.66,1.31,3.39,-0.49,-1.98,0.01,0.92,2.9,3.15,4.07,26.7,0.96
2009,5.6,36,3.48,7.03,+3.55,+102,0.35,0.14,0.31,-0.13,-0.18,-0.29,-0.29,0.18,3.44,3.15,2.85,0.25
2008,13.4,32,8.33,3.48,-4.85,-58.2,0.18,-0.01,5.15,1.15,-2.35,-2.34,1.61,6.29,1.83,3.44,56.8,-0.01
2007,13.2,32,9,8.33,-0.67,-7.4,1.08,0.83,-2.32,-3.25,5.22,0.11,-0.25,-5.58,2.09,1.83,-17.4,0.63
2006,12.7,36,8.18,9,+0.82,+10,1.24,0.89,4.03,-2,-1.89,0.04,0.19,2.04,1.9,2.09,41.1,0.7
2005,12.1,34,12.2,8.18,-4.02,-33,1.44,1.03,0.71,-0.68,-0.2,0.01,-0.16,0.03,2.05,1.9,6.12,0.85
2004,,-,13.15,12.2,-0.95,-7.2,,,,,,,,,,,-,
2003,,-,16.6,13.15,-3.45,-20.8,,,,,,,,,,,-,
2002,,-,11.7,16.6,+4.9,+41.9,,,,,,,,,,,-,
2001,,-,10.85,11.7,+0.85,+7.8,,,,,,,,,,,-,
2000,,-,9.25,10.85,+1.6,+17.3,,,,,,,,,,,-,
