18Q1,50.8,64,109,113,+4,+3.7,8.96,8.41,18.6,-35.5,-41.3,-6.83,-65,-16.9,95.9,30.9,26.9,1.66
2017,50.6,57,102,109,+7,+6.9,36.3,33.9,37.6,-250,-49.2,-21.4,-283,-212,379,95.9,12.7,6.71
2016,50.5,57,78.7,102,+23.3,+29.6,33.4,30.4,52.3,0.09,52,-1.03,103,52.4,275,379,16.4,6.02
2015,50.5,60,106,78.7,-27.3,-25.8,26.2,24.3,32.3,-8.71,30.1,5.72,59.4,23.6,216,275,13.6,4.81
2014,50.5,66,80,106,+26,+32.5,42.9,38.9,58.9,-3.89,-12.9,8.78,50.9,55,165,216,33.1,7.71
2013,50.4,64,61.3,80,+18.7,+30.5,32.6,30.4,42.6,-27,34.1,3.55,53.3,15.6,112,165,31.3,6.02
2012,49.7,60,44.35,61.3,+16.95,+38.2,24.5,22.5,48.3,-16.7,-26.2,-2.82,2.63,31.6,109,112,57.9,4.53
2011,49.2,51,69.6,44.35,-25.25,-36.3,17.3,15.9,41.5,-23.9,14.8,1.8,34.3,17.7,75,109,50.6,3.24
2010,48.3,53,94.5,69.6,-24.9,-26.3,17.8,16.7,15.1,-17.5,-18.3,-1.93,-22.6,-2.36,97.6,75,36.2,3.46
2009,47.5,66,31.65,94.5,+62.85,+198.6,22.6,20.9,46.6,-7.67,-7.86,-0.31,30.8,39,66.8,97.6,80.6,4.41
2008,46.9,55,112.5,31.65,-80.85,-71.9,9.28,8.81,18.7,-10.9,-15.6,-0.43,-8.15,7.83,75,66.8,65.1,1.88
2007,56.9,64,56.1,112.5,+56.4,+100.5,19.9,18.8,41.1,0.05,-57.3,0.07,-16.1,41.1,91.1,75,91.3,3.3
2006,83.4,79,38.4,56.1,+17.7,+46.1,27.7,27.1,37.8,33.3,-12.2,-0.01,59,71.2,32.1,91.1,182,3.25
2005,75.1,68,35,38.4,+3.4,+9.7,19.2,18.8,24.5,-22,-15.7,9.52,-3.63,2.56,43.8,40.1,118,2.5
2004,,-,58,35,-23,-39.7,,,,,,,,,,,-,
2003,,-,90,58,-32,-35.6,,,,,,,,,,,-,
2002,,-,171,90,-81,-47.4,,,,,,,,,,,-,
2001,,-,89.5,171,+81.5,+91.1,,,,,,,,,,,-,
2000,,-,135,89.5,-45.5,-33.7,,,,,,,,,,,-,
1999,,-,84.5,135,+50.5,+59.8,,,,,,,,,,,-,
1998,,-,132,84.5,-47.5,-36,,,,,,,,,,,-,
1997,,-,146,132,-14,-9.6,,,,,,,,,,,-,
