18Q1,3.82,48,51.5,54.3,+2.8,+5.4,0.66,0.42,-0.26,-0.24,-0.8,0.02,-1.28,-0.5,4.5,3.22,-12.4,1.13
2017,3.78,45,58,51.5,-6.5,-11.2,2.3,1.3,1.2,-0.17,0.39,-0.58,0.84,1.03,3.66,4.5,12.4,3.45
2016,3.73,48,34.7,58,+23.3,+67.1,2.35,1.15,1.17,-1.22,1.26,-0.59,0.61,-0.06,3.04,3.66,23.2,3.08
2015,3.23,48,39,34.7,-4.3,-11,1.26,0.61,1.65,0.52,-0.31,-0.42,1.44,2.17,1.6,3.04,34.1,1.88
2014,2.95,49,-,-,-,-,1.58,1.02,0.2,-1.93,0.82,0.25,-0.66,-1.73,2.26,1.6,2.81,3.46
2013,2.86,64,-,-,-,-,3.09,2.41,0.42,1.08,-1.2,0.45,0.76,1.51,1.5,2.26,8.33,8.43
