18Q1,337,53,17.6,22.75,+5.15,+29.3,60.9,38.8,1.32,-16.2,-17.3,3.02,-29.1,-14.9,110,80.4,2.12,1.17
2017,333,36,11.85,17.6,+5.75,+48.5,93.9,65.6,77,-35.8,-0.47,-8.48,32.2,41.1,77.3,110,22.2,1.97
2016,343,34,7.34,11.85,+4.51,+61.4,61.7,45.7,74.4,-21.4,-37.7,-26.9,-11.5,53,88.9,77.3,23,1.33
2015,356,36,9.96,7.34,-2.62,-26.3,24.7,16,40.1,0.79,-13.2,-3.02,24.7,40.9,64.2,88.9,23.5,0.45
2014,354,36,9.56,9.96,+0.4,+4.2,36.6,22.6,5.68,-1.98,-19.6,3.12,-12.8,3.7,77,64.2,2.84,0.64
2013,349,30,9.92,9.56,-0.36,-3.6,-23.2,-26.9,61.8,-46.4,-7.88,8.83,16.4,15.4,60.6,77,17.2,-0.77
2012,354,28,8.72,9.92,+1.2,+13.8,-19.1,-33.3,63.9,-42.1,-82.9,-7.68,-68.8,21.8,129,60.6,26.6,-0.94
2011,356,28,18.5,8.72,-9.78,-52.9,-38.3,-42.7,65.2,-80,18.9,23.1,27.2,-14.8,102,129,11.3,-1.2
2010,308,34,11.95,18.5,+6.55,+54.8,59.3,47.8,-20.2,-73.8,127,-18.2,14.7,-94,87.5,102,-4.87,1.55
2009,305,34,6.36,11.95,+5.59,+87.9,28.1,14.4,-65.5,-25.6,7.18,-0.83,-84.7,-91.1,172,87.5,-25.2,0.47
2008,319,34,13.4,6.36,-7.04,-52.5,-60,-50,112,-51.3,-107,3.72,-43,60.8,215,172,27.6,-1.57
2007,321,38,17.4,13.4,-4,-23,23.8,16.4,-25.2,-7.14,60.3,0,28,-32.4,187,215,-5.99,0.51
2006,318,51,11,17.4,+6.4,+58.2,94.9,85,14.9,-14.4,85.5,0,86,0.5,95.9,182,5.91,2.67
2005,331,40,17.3,11,-6.3,-36.4,19.1,15.6,0.51,-54.4,8.63,0,-45.2,-53.9,145,100,0.23,0.47
2004,298,55,10.5,17.3,+6.8,+64.8,79.4,78.5,58.3,20.5,-42.6,0,36.2,78.8,106,142,52.2,2.63
2003,309,45,8.9,10.5,+1.6,+18,3.07,3.09,5.1,26.1,-20.7,0,10.5,31.2,102,113,2.55,0.1
2002,329,45,8.75,8.9,+0.15,+1.7,8.73,10.2,48.5,-5.83,-49.3,-2,-8.61,42.6,121,112,44.1,0.31
2001,353,36,14.45,8.75,-5.7,-39.4,-15.1,-21.5,60.6,14.5,-66,4.61,13.7,75.1,108,121,42,-0.61
2000,313,49,19.6,14.45,-5.15,-26.3,77,75,44.7,47.8,-43.9,2.25,50.9,92.5,55.9,107,23.1,2.4
1999,241,38,14.3,19.6,+5.3,+37.1,27.5,24.3,-17.5,-89.5,92.3,-0.36,-15,-107,72.2,57.2,-9.77,1.01
1998,232,-,19.89,14.3,-5.59,-28.1,,9.28,10.2,-86.1,64.9,-0.37,-11.3,-75.9,84.7,73.4,-,0.4
1997,191,40,21.5,19.89,-1.61,-7.5,20.2,21.8,3.47,-47.7,46.9,2.37,5,-44.2,78.8,83.8,2.28,1.14
1996,168,40,28.7,21.5,-7.2,-25.1,5.14,7.2,17.6,-54,51.8,0.08,15.4,-36.4,63.4,78.7,11.6,0.43
1995,137,49,42.7,28.7,-14,-32.8,40.8,40.1,2.05,-55.5,63.5,0.23,10.2,-53.5,64.8,75,1.54,2.93
1994,,-,31.3,42.7,+11.4,+36.4,,,,,,,,,,,-,
1993,,-,23.9,31.3,+7.4,+31,,,,,,,,,,,-,
1992,,-,41.2,23.9,-17.3,-42,,,,,,,,,,,-,
1991,,-,30.3,41.2,+10.9,+36,,,,,,,,,,,-,
