18Q1,5,55,64.3,42.6,-21.7,-33.7,0.26,0.23,0.83,-0.38,-1.21,-0.06,-0.82,0.45,6.23,5.41,36.5,0.46
2017,5.01,48,14.8,64.3,+49.5,+334.5,1.66,1.36,2.11,-0.57,2.2,-0.36,3.38,1.54,2.85,6.23,18.9,2.71
2016,5,45,14.15,14.8,+0.65,+4.6,1.05,0.9,1.09,-0.6,0.55,-0.3,0.73,0.49,2.12,2.85,21.6,1.8
2015,5.01,41,13.35,14.15,+0.8,+6,0.87,0.73,-0.17,-0.45,1.45,0.19,1.01,-0.62,1.1,2.12,-3.6,1.45
2014,4.98,45,9.76,13.35,+3.59,+36.8,0.61,0.54,0.6,-0.19,-0.56,0.07,-0.08,0.41,1.19,1.1,25.2,1.09
2013,5,36,7,9.76,+2.76,+39.4,0.39,0.35,0.77,-0.04,-0.25,0.07,0.56,0.73,0.63,1.19,27.3,0.7
2012,5.08,25,7.14,7,-0.14,-2,0.14,0.14,-0.43,-0.1,0.19,-0.01,-0.35,-0.53,0.98,0.63,-14.2,0.28
2011,4.97,40,7.65,7.14,-0.51,-6.7,0.3,0.26,0.05,-0.15,0.39,0.02,0.31,-0.1,0.68,0.98,2.22,0.52
2010,5.14,34,6.6,7.65,+1.05,+15.9,0.11,0.04,0.49,-0.07,-0.16,-0.01,0.25,0.42,0.42,0.68,16.9,0.08
2009,6.26,26,5.08,6.6,+1.52,+29.9,-0.12,-0.2,0.62,-0.02,-0.37,0,0.23,0.6,0.19,0.42,25.6,-0.32
2008,6.19,25,6.8,5.08,-1.72,-25.3,0.06,0.14,-0.25,0.59,-0.35,0,0,0.34,0.2,0.2,-9.17,0.22
2007,6.33,18,6.35,6.8,+0.45,+7.1,0.01,-0.31,-0.08,0.04,-0.06,0,-0.11,-0.05,0.31,0.2,-2.18,-0.49
2006,5.82,16,3.22,6.35,+3.13,+97.2,-0.59,-0.53,0.12,-0.04,0,0.01,0.09,0.08,0.22,0.31,2.8,-0.91
2005,5.62,21,8.7,3.22,-5.48,-63,-1.59,-1.61,0.16,-0.08,-0.27,0.04,-0.16,0.08,0.37,0.22,3.68,-2.87
2004,7.84,21,13.2,8.7,-4.5,-34.1,-0.96,-0.88,0.36,1.13,-1.66,-0.05,-0.21,1.5,0.59,0.37,9.73,-1.12
2003,7.76,21,12.65,13.2,+0.55,+4.3,-0.28,-0.23,-0.15,-0.4,0.88,0.07,0.41,-0.54,0.17,0.59,-3.13,-0.3
2002,,-,6.55,12.65,+6.1,+93.1,,,,,,,,,,,-,
2001,,-,6.95,6.55,-0.4,-5.8,,,,,,,,,,,-,
2000,,-,34.2,6.95,-27.25,-79.7,,,,,,,,,,,-,
