18Q1,35.1,79,353,1135,+782,+221.5,41.8,42.6,33.4,6.38,12.8,1,53.5,39.8,57.6,111,39.4,12.15
2017,43.8,62,58.6,353,+294.4,+502.4,78.2,68.5,80.3,-114,22.5,-6.89,-18.6,-34.2,76.2,57.6,24.7,15.64
2016,57.9,57,53.2,58.6,+5.4,+10.2,49.8,39.5,75.7,-59.5,17.6,-14.8,19.1,16.2,67.5,86.6,30.3,6.83
2015,66.2,53,51,53.2,+2.2,+4.3,45.6,36.3,52,14.4,-63.6,0.69,3.41,66.3,64.1,67.5,27.1,5.48
2014,168,51,10.75,51,+40.25,+374.4,48.3,38.6,50.7,2.34,-139,6.37,-79.4,53,143,64.1,27,2.3
2013,193,49,9.22,10.75,+1.53,+16.6,21.5,14.5,57.1,-36,59,3.95,84.1,21.1,59.4,143,26.6,0.75
2012,221,51,7.84,9.22,+1.38,+17.6,17.7,10.6,59.1,-12.4,-10.5,-3,33.3,46.8,81,114,81,0.48
2011,219,51,14.35,7.84,-6.51,-45.4,23.9,16.7,43.7,-27.5,-26.7,4.46,-6.04,16.2,87,81,58.2,0.76
2010,219,55,11.7,14.35,+2.65,+22.6,49.2,41.5,61.7,-36.3,-27.3,-11.4,-13.3,25.4,100,87,61.5,1.89
2009,217,47,4.14,11.7,+7.56,+182.6,8.46,6.74,38,-17.8,10.6,-4.04,26.7,20.2,73.5,100,40.2,0.31
2008,229,45,11.4,4.14,-7.26,-63.7,7.64,5.73,51.8,-23.4,-37.1,0.4,-8.37,28.4,81.9,73.5,57.3,0.25
2007,244,55,15.2,11.4,-3.8,-25,30.1,22,60.9,-13.9,14.6,2.29,63.9,47,18,81.9,59.9,0.9
2006,241,45,14,15.2,+1.2,+8.6,22.8,19.8,53.9,-18.7,-49.1,-1.52,-15.5,35.2,33.5,18,47.8,0.82
2005,231,40,11.4,14,+2.6,+22.8,4.02,3.01,32.8,-3.86,-45.2,-1.01,-17.3,28.9,50.8,33.5,28.9,0.13
2004,227,34,15.1,11.4,-3.7,-24.5,-117,-102,23.7,-16,-19.6,-6.46,-18.4,7.69,69.2,50.8,19.4,-4.51
2003,227,38,9,15.1,+6.1,+67.8,-8.19,-7.94,28.9,5.28,-13.2,-4.66,16.3,34.1,52.8,69.2,35.5,-0.35
2002,226,34,25.8,9,-16.8,-65.1,-48.2,-46.3,20,24.6,-13.2,-1.04,30.4,44.6,21.9,52.2,10.7,-2.05
2001,193,47,26.2,25.8,-0.4,-1.5,34.4,33.8,3.62,-50.9,36,2.85,-8.39,-47.2,31.4,23,3.03,1.75
2000,138,51,37.1,26.2,-10.9,-29.4,57.1,45.6,34.9,-205,-172,346,4.26,-170,27.1,31.4,21,3.31
1999,118,47,41.6,37.1,-4.5,-10.8,19.5,18.3,-2.9,4.38,-21.9,7.44,-13,1.48,40.1,27.1,-3.63,1.55
1998,101,51,74,41.6,-32.4,-43.8,16.7,15,6.39,-60.4,48.6,-1.83,-7.23,-54,57.6,50.3,7.25,1.49
1997,60.1,68,54,74,+20,+37,21.7,20.1,22.6,-68.4,77.1,0,31.2,-45.9,24.4,55.6,40.7,3.34
1996,37.9,66,51,54,+3,+5.9,9.92,9.37,11.9,-40.2,33.3,4.81,9.77,-28.3,14.6,24.4,62.5,2.47
1995,25.3,83,102,51,-51,-50,11.5,10.5,6.54,-11.1,33.3,0.67,29.4,-4.6,13.6,42.9,45.3,4.16
1994,,-,89,102,+13,+14.6,,,,,,,,,,,-,
1993,,-,51.5,89,+37.5,+72.8,,,,,,,,,,,-,
