18Q1,8.18,68,143.5,147,+3.5,+2.4,2.58,1.99,2.64,-0.17,-0.45,-0.05,1.97,2.48,9.93,11.9,88.9,2.44
2017,8.16,57,157.5,143.5,-14,-8.9,12,9.01,7.83,-1.58,-5.28,-0.26,0.71,6.24,9.22,9.93,59.7,11.04
2016,8.16,62,132,157.5,+25.5,+19.3,12.5,9.23,7.28,-1.87,-5.14,-0.23,0.04,5.41,9.18,9.22,69,11.31
2015,8.16,66,95.5,132,+36.5,+38.2,10.5,7.69,13.5,-2.77,-6.66,0.26,4.28,10.7,4.9,9.18,151,9.42
2014,8.15,57,78.8,95.5,+16.7,+21.2,8.98,6.6,5.54,-1.56,-5.49,0.14,-1.36,3.99,6.25,4.9,61.9,8.09
2013,8.16,60,57.2,78.8,+21.6,+37.8,7.53,5.73,8.28,-1.74,-2.7,0.16,4,6.54,2.25,6.25,83.9,7.02
2012,8.15,57,41,57.2,+16.2,+39.5,8.49,6.18,3.05,-1.24,-2.34,-0.11,-0.65,1.8,2.9,2.25,33.4,7.58
2011,8.08,47,58.3,41,-17.3,-29.7,4.05,3.15,5.23,-1.61,-4.63,0.11,-0.89,3.62,3.79,2.9,60.7,3.9
2010,7.53,60,41.75,58.3,+16.55,+39.6,6.61,5.13,4.47,-1.12,-5.59,-0.58,-2.81,3.35,6.6,3.79,47,6.82
2009,6.81,55,13.95,41.75,+27.8,+199.3,4.36,3.45,3.99,-0.61,0.39,-0.17,3.6,3.38,3,6.6,27.4,5.07
2008,6.62,36,36.9,13.95,-22.95,-62.2,0.46,0.33,3.89,-1.85,-4.11,-1.06,-3.14,2.04,6.14,3,29.3,0.5
2007,6.61,40,32.3,36.9,+4.6,+14.2,2.08,2.23,-3.66,-4.41,12.6,0.04,4.52,-8.07,1.62,6.14,-25.1,3.38
2006,6.58,40,13.6,32.3,+18.7,+137.5,1.23,0.89,1.22,-0.84,0.2,0,0.58,0.38,1.04,1.62,27.5,1.35
2005,6.64,43,17.5,13.6,-3.9,-22.3,0.3,0.28,1.24,-1.06,-0.26,-0.2,-0.28,0.18,1.32,1.04,50.4,0.42
2004,6.46,45,27.2,17.5,-9.7,-35.7,0.25,0.25,0.13,1.88,-2.03,-0.01,-0.03,2,1.35,1.32,5.2,0.38
2003,6.42,55,39.8,27.2,-12.6,-31.7,1.57,1.18,3.47,-1.49,-1.41,-0.04,0.53,1.98,0.82,1.35,97.1,1.84
2002,5.42,55,46,39.8,-6.2,-13.5,2.39,1.72,1.49,-1.81,0.54,-0.03,0.2,-0.32,0.63,0.82,33.6,3.17
2001,4.62,53,-,-,-,-,2.2,1.62,0.31,-0.71,0.3,0.02,-0.08,-0.4,0.1,0.03,5.42,3.5
