18Q1,9.15,47,43.8,80.9,+37.1,+84.7,0.27,0.16,-0.64,29.7,-24.7,-0.53,3.89,29.1,14.1,18,-5.13,0.18
2017,9.15,53,16.3,43.8,+27.5,+168.7,4.22,2.31,3.29,-30.8,31.9,-0.24,4.08,-27.5,10,14.1,28.8,2.52
2016,7.04,38,14,16.3,+2.3,+16.4,-0.41,-0.46,-0.97,4.32,-1.71,-0.52,1.13,3.36,8.86,9.98,-8.68,-0.66
2015,7.94,49,12.45,14,+1.55,+12.4,0.6,0.41,5.08,-4.33,-1.19,0,-0.44,0.76,9.3,8.86,51.3,0.52
2014,12.3,53,13.15,12.45,-0.7,-5.3,1.61,1.23,10.5,-1.4,-3.34,0.62,6.42,9.14,2.87,9.3,174,1
2013,13.6,72,3.9,13.15,+9.25,+237.2,6.3,5.93,-8.85,8.84,0,0.45,0.43,-0.01,2.44,2.87,-165,4.37
2012,19.1,30,4.03,3.9,-0.13,-3.2,-1.31,-1.42,-0.1,2.8,-2.76,-0.28,-0.34,2.7,2.78,2.44,-0.92,-0.74
2011,19.2,26,8.61,4.03,-4.58,-53.2,-3.81,-3.81,-1.18,1.59,-0.8,0.03,-0.35,0.41,3.14,2.78,-12.5,-1.98
2010,19.5,34,5.1,8.61,+3.51,+68.8,-0.43,-0.43,0.21,2.95,-2.63,-0.63,-0.1,3.16,3.23,3.14,2.49,-0.22
2009,36.4,23,2.55,5.1,+2.55,+100,-14,-14.9,4.26,2.15,-5.65,-0.13,0.62,6.4,2.61,3.23,31.9,-4.1
2008,36.4,23,6.33,2.55,-3.78,-59.7,-3.51,-2.95,-1.4,8.87,-11.7,1.83,-2.39,7.47,5,2.61,-7.99,-0.81
2007,36.2,30,9.13,6.33,-2.8,-30.7,-1.35,-1.27,2.48,-0.68,-2.73,0.38,-0.55,1.8,5.55,5,10.7,-0.35
2006,36.2,28,9.03,9.13,+0.1,+1.1,-4.83,-4.92,3.02,0.75,-4.16,0.39,0,3.77,5.55,5.55,13,-1.36
2005,21.5,32,8.65,9.03,+0.38,+4.4,-0.92,-0.8,4.67,3.23,-7.25,1.21,1.86,7.9,3.68,5.55,12.5,-0.37
2004,19.6,40,12.6,8.65,-3.95,-31.3,0.69,0.55,2.43,-1.37,1.17,-1.34,0.88,1.06,2.8,3.68,17.7,0.28
2003,19.3,38,9.45,12.6,+3.15,+33.3,1.05,1,3.75,-5.21,2.61,-0.34,0.81,-1.46,1.99,2.8,26.2,0.52
2002,19.3,38,16.2,9.45,-6.75,-41.7,0.97,1,6.68,1.15,-11.2,-0.02,-3.37,7.83,5.37,1.99,68.1,0.52
2001,19,40,4.61,16.2,+11.59,+251.4,1.84,1.81,5.53,-8,0.57,0.03,-1.87,-2.46,7.34,5.47,34.1,0.95
2000,19.4,43,19.7,4.61,-15.09,-76.6,0.49,0.5,3.03,-7.18,7.47,0.03,3.36,-4.14,3.98,7.34,18.5,0.26
1999,,-,46,19.7,-26.3,-57.2,,,,,,,,,,,-,
1998,,-,44.7,46,+1.3,+2.9,,,,,,,,,,,-,
