18Q1,18,38,14.7,16.1,+1.4,+9.5,0.2,0.24,-1.02,-0.17,-0.31,-0.02,-1.52,-1.19,7.07,5.55,-13.9,0.13
2017,17.5,36,9.92,14.7,+4.78,+48.2,1.24,0.97,-2.45,-1.17,5.37,-0.05,1.7,-3.62,5.37,7.07,-8.46,0.55
2016,17.6,38,9.07,9.92,+0.85,+9.4,1.4,0.99,-0.75,-2.46,-0.22,-0.39,-3.82,-3.2,9.19,5.37,-3.91,0.56
2015,17.2,34,11.25,9.07,-2.18,-19.4,-0.43,-0.41,4.07,-0.92,0.74,-0.38,3.52,3.15,5.67,9.19,20.4,-0.24
2014,14.5,38,14.9,11.25,-3.65,-24.5,0.42,0.17,1.85,-2.58,-0.98,0.16,-1.56,-0.74,7.23,5.67,10.6,0.12
2013,14.8,43,10.15,14.9,+4.75,+46.8,1.26,1.08,2.46,0.31,1.96,0.27,5,2.76,2.23,7.23,16.1,0.73
2012,14.6,43,13.65,10.15,-3.5,-25.6,1.2,0.91,4.59,0.07,-2.19,-0.18,2.29,4.66,3.04,5.34,43.6,0.62
2011,13.5,36,16.5,13.65,-2.85,-17.3,2.68,2.11,-3.94,0.35,3.15,0.38,-0.05,-3.58,3.1,3.04,-22.9,1.56
2010,11.9,30,11.4,16.5,+5.1,+44.7,2.1,1.45,-0.46,-1.44,1.89,-0.27,-0.28,-1.9,3.38,3.1,-3.48,1.22
2009,12.2,40,6.84,11.4,+4.56,+66.7,0.27,0.17,3.67,1.82,-4.77,-0.17,0.55,5.49,2.83,3.38,38.1,0.14
2008,11.9,34,17.7,6.84,-10.86,-61.4,0.47,0.29,-2.38,-1.58,2.61,0.34,-1,-3.95,3.83,2.83,-18.4,0.24
2007,10.8,47,18.1,17.7,-0.4,-2.2,2.92,2.34,1.08,-2.41,2.92,0.2,1.78,-1.33,2.05,3.83,8.64,2.17
2006,9.44,40,11.35,18.1,+6.75,+59.5,2.58,2.13,1.91,-2.71,1.65,0.18,1.04,-0.8,1.01,2.05,18.6,2.26
2005,7.61,34,8.85,11.35,+2.5,+28.2,1.16,0.94,2.27,-0.1,-2.95,0.68,-0.09,2.17,1.1,1.01,27.8,1.24
2004,7.4,32,11.3,8.85,-2.45,-21.7,0.6,0.42,2.13,-0.28,-1.43,-0.04,0.39,1.86,0.72,1.1,18.5,0.57
2003,7.27,28,8.5,11.3,+2.8,+32.9,0.37,0.36,-0.15,-1.16,1.06,-0.02,-0.27,-1.31,0.99,0.72,-1.17,0.49
2002,7.94,19,7.5,8.5,+1,+13.3,-0.47,-0.47,0.19,-0.89,0.96,0.12,0.38,-0.7,0.6,0.99,1.37,-0.59
2001,5.07,30,16.3,7.5,-8.8,-54,0.03,0.01,-0.47,-0.73,0.85,-0.06,-0.41,-1.2,1.01,0.6,-3.93,0.01
2000,6.99,30,23.5,16.3,-7.2,-30.6,1.31,1.06,-0.79,-0.1,2,-0.57,0.53,-0.89,0.48,1.01,-7.31,1.51
1999,5.48,32,42,23.5,-18.5,-44,1.02,0.9,-0.7,-0.53,1.04,0.01,-0.17,-1.22,0.73,0.56,-7.82,1.64
1998,4.01,36,48.1,42,-6.1,-12.7,1.04,0.83,-0.64,-2,2.99,-0.2,0.14,-2.65,0.59,0.73,-8.01,2.08
1997,3.1,34,-,-,-,-,0.97,0.76,-0.61,-0.45,0.93,0,-0.14,-1.07,0.73,0.59,-7.34,2.46
