18Q1,6.75,77,88,93,+5,+5.7,0.94,0.79,1.01,0.08,0,0,1.09,1.09,8.75,9.84,76.4,1.17
2017,6.75,70,77,88,+11,+14.3,4.08,3.39,2.14,-1.11,-2.38,0,-1.34,1.03,10.1,8.75,43.6,5.02
2016,6.75,75,72.7,77,+4.3,+5.9,4.28,3.5,4.37,-0.67,-2.39,0,1.31,3.7,8.78,10.1,118,5.19
2015,6.76,82,107.5,72.7,-34.8,-32.4,5.17,4.19,5.88,-1.7,-3.34,0,0.84,4.18,7.94,8.78,203,6.2
2014,6.75,77,82.2,107.5,+25.3,+30.8,6.01,4.96,6.06,-1.29,-4.65,-0.11,0.01,4.78,7.93,7.94,125,7.34
2013,6.14,75,85.5,82.2,-3.3,-3.9,5.1,4.37,4.92,-1.83,-2.51,0.11,0.69,3.09,7.24,7.93,110,7.11
2012,6.14,75,53.7,85.5,+31.8,+59.2,5.15,4.58,5.53,-1.46,-3.08,-0.19,0.8,4.08,6.44,7.24,110,7.46
2011,6.11,70,33.3,53.7,+20.4,+61.3,3.92,3.7,5.44,-0.85,-2,-0.11,2.48,4.59,3.96,6.44,150,6.06
2010,5.7,64,33.75,33.3,-0.45,-1.3,3.01,2.65,1.48,0.73,-2.19,0.09,0.12,2.22,3.84,3.96,38.5,4.64
2009,5.02,57,20.55,33.75,+13.2,+64.2,1.79,1.51,5.03,-0.76,-3.01,-0.07,1.2,4.28,2.64,3.84,98.1,3.01
2008,,-,44.1,20.55,-23.55,-53.4,,,,,,,,,,,-,
2007,4.5,62,44.5,44.1,-0.4,-0.9,2.3,2.41,1.64,-3.28,1.26,0,-0.38,-1.64,2.81,2.43,31.5,5.37
2006,4,66,35,44.5,+9.5,+27.1,2.91,2.11,2.66,-3.5,1.93,-0.02,1.07,-0.84,1.74,2.81,59.2,5.28
2005,3.17,57,-,-,-,-,1.74,1.37,1.77,-0.9,-0.07,-0.12,0.68,0.87,1.06,1.74,44.7,4.32
2004,2.5,47,-,-,-,-,0.77,0.55,1.8,-0.18,-0.65,-0.04,0.93,1.61,0.13,1.06,52.6,2.18
2003,2.14,38,-,-,-,-,0.2,0.23,1.5,-0.13,-1.31,0,0.06,1.37,0.07,0.13,42.3,1.09
