18Q1,49.5,40,7.49,7.91,+0.42,+5.6,0.29,0.38,-1.03,-2.29,3.16,-0.23,-0.4,-3.32,4.19,3.79,-13.3,0.08
2017,49.3,40,7.42,7.49,+0.07,+0.9,1.52,1.33,0.79,-7.91,5.72,-0.53,-1.94,-7.12,6.13,4.19,2.88,0.27
2016,49.2,43,8.98,7.42,-1.56,-17.4,1.29,1.03,1.26,-2.52,0.62,0.4,-0.23,-1.26,6.36,6.13,4.47,0.21
2015,53.8,45,8.13,8.98,+0.85,+10.5,0.57,0.48,0.05,0.43,-3.6,0.2,-2.92,0.48,9.28,6.36,0.19,0.09
2014,49,30,9.2,8.13,-1.07,-11.6,-3.95,-3.58,-1.42,-7.47,1.32,0.47,-7.1,-8.89,16.4,9.28,-3.87,-0.73
2013,48.1,36,10.5,9.2,-1.3,-12.4,-1.37,-1.35,2.53,-12.7,9.71,0.34,-0.13,-10.2,16.5,16.4,9.85,-0.28
2012,51.1,45,10.1,10.5,+0.4,+4,0.93,0.51,2.75,-10.1,14.9,-0.76,6.78,-7.36,9.74,16.5,13,0.1
2011,56.7,43,14.25,10.1,-4.15,-29.1,0.41,0.11,2.97,-12.6,14.2,-1.2,3.34,-9.61,6.4,9.74,18.3,0.02
2010,44.4,45,13.15,14.25,+1.1,+8.4,3.35,1.78,5.45,-6.51,2.5,0.22,1.66,-1.06,4.74,6.4,31.7,0.4
2009,44.3,45,6.9,13.15,+6.25,+90.6,3.57,1.59,6.94,-0.19,-5.62,-1.33,-0.2,6.75,4.81,4.61,46.4,0.36
2008,43.2,43,11.65,6.9,-4.75,-40.8,0.24,1.08,1.98,-14.4,5.92,7.29,0.8,-12.4,4,4.81,7.04,0.25
2007,38,28,8.85,11.65,+2.8,+31.6,-3.3,-2.39,1.52,1.88,-4.09,-0.23,-0.92,3.4,4.92,4,4.9,-0.63
2006,37.3,30,6.75,8.85,+2.1,+31.1,-3.23,-2.57,2.57,-3.56,0.38,-0.12,-0.73,-0.99,5.65,4.92,9.84,-0.69
2005,36.8,36,7.95,6.75,-1.2,-15.1,0.2,1.58,0.25,-11.4,4.91,6.99,0.71,-11.2,4.94,5.65,0.94,0.43
2004,,-,8.1,7.95,-0.15,-1.9,,,,,,,,,,,-,
2003,36.3,36,10.4,8.1,-2.3,-22.1,1.57,1.67,3.26,-3.47,0.8,0,0.59,-0.21,3.19,3.79,14.4,0.46
2002,,-,6.2,10.4,+4.2,+67.7,,,,,,,,,,,-,
2001,36.3,26,7.1,6.2,-0.9,-12.7,-2.19,-2.07,2.16,-4.36,3.19,0,0.98,-2.2,2.06,3.04,12.3,-0.57
2000,,-,10.05,7.1,-2.95,-29.4,,,,,,,,,,,-,
1999,,-,17,10.05,-6.95,-40.9,,,,,,,,,,,-,
1998,32.8,45,22.2,17,-5.2,-23.4,2.14,2.1,1.42,-8.48,4.62,0,-2.44,-7.05,6.92,4.48,8.57,0.64
1997,,-,22.7,22.2,-0.5,-2.2,,,,,,,,,,,-,
1996,,-,22.2,22.7,+0.5,+2.3,,,,,,,,,,,-,
1995,,-,31.4,22.2,-9.2,-29.3,,,,,,,,,,,-,
1994,,-,39.4,31.4,-8,-20.3,,,,,,,,,,,-,
1993,,-,30.3,39.4,+9.1,+30,,,,,,,,,,,-,
1992,,-,47.5,30.3,-17.2,-36.2,,,,,,,,,,,-,
1991,,-,44,47.5,+3.5,+8,,,,,,,,,,,-,
