18Q1,26.1,23,20.85,22.5,+1.65,+7.9,-0.81,-0.68,2.92,-0.13,-2.95,0.04,-0.12,2.79,1.11,0.98,42.8,-0.26
2017,25.8,28,17.9,20.85,+2.95,+16.5,1.26,0.93,-3.5,0.76,2.76,-0.02,0,-2.74,1.1,1.11,-12,0.36
2016,26.1,30,15.35,17.9,+2.55,+16.6,2.99,2.51,5.09,0.44,-5,-0.17,0.36,5.52,0.75,1.1,19.2,0.96
2015,26.2,28,15.7,15.35,-0.35,-2.2,2.99,2.25,-5.39,-0.56,2.57,0.06,-3.32,-5.95,4.07,0.75,-15.2,0.86
2014,26,30,18.2,15.7,-2.5,-13.7,3.26,2.6,-0.09,-5.68,4.73,0.07,-0.97,-5.77,5.03,4.07,-0.35,1
2013,26,38,11.85,18.2,+6.35,+53.6,1.44,1.14,8.56,-1.26,-3.18,0.04,4.16,7.3,0.87,5.03,38.9,0.44
2012,25.6,34,12.95,11.85,-1.1,-8.5,0.88,0.69,1.9,-0.21,-1.42,-0.02,0.25,1.69,0.62,0.87,8.14,0.27
2011,25.9,34,23.4,12.95,-10.45,-44.7,1.19,1.11,0.82,-1.85,1,0.05,0.02,-1.03,0.61,0.62,3.03,0.43
2010,26,34,32.45,23.4,-9.05,-27.9,3.37,2.73,0.93,-0.72,-0.87,-0.02,-0.69,0.21,1.29,0.61,3.76,1.05
2009,24.9,40,29.6,32.45,+2.85,+9.6,5.14,4.24,16.2,-0.44,-15.9,0,-0.13,15.7,1.42,1.29,67.1,1.7
2008,21.6,43,53.5,29.6,-23.9,-44.7,8.94,7.05,3.93,-0.68,-2.56,0,0.69,3.25,0.75,1.44,10.9,3.26
2007,20.6,40,16.35,53.5,+37.15,+227.2,8.13,6.6,4.33,-0.33,-4.17,0,-0.18,3.99,0.83,0.65,12.8,3.21
2006,20.3,28,9.5,16.35,+6.85,+72.1,2.81,2.21,-2.67,-0.49,3.49,0,0.33,-3.16,0.47,0.8,-7.05,1.09
2005,20.4,30,9.45,9.5,+0.05,+0.5,1.53,1.37,-2.06,-0.45,2.12,0.02,-0.37,-2.5,0.83,0.46,-7.25,0.67
2004,,-,12.2,9.45,-2.75,-22.5,,,,,,,,,,,-,
2003,,-,15.8,12.2,-3.6,-22.8,,,,,,,,,,,-,
2002,,-,16.6,15.8,-0.8,-4.8,,,,,,,,,,,-,
2001,,-,23.1,16.6,-6.5,-28.1,,,,,,,,,,,-,
2000,,-,32.4,23.1,-9.3,-28.7,,,,,,,,,,,-,
1999,16.2,40,46.4,33.4,-13,-28,3.1,2.53,1.31,-2.25,0.89,0,-0.05,-0.94,0.44,0.39,7.23,1.56
1998,13.3,-,42.6,46.4,+3.8,+8.9,,2.14,1.3,-6.63,0.25,0,-5.08,-5.33,6.19,1.11,-,1.61
1997,,-,48.1,42.6,-5.5,-11.4,,,,,,,,,,,-,
