2017,16.1,66,35.55,34.6,+5.4,+17.9,31.7,16.1,4.92,-0.29,3.9,50.8,15.5,-0.91,12.2,10.1,8.06,2.47,+0.09,23.9
2016,15.8,66,30.15,28.9,+1.4,+4.9,31.3,15.6,4.39,-0.01,3.64,50,14,-0.03,11.6,9.71,7.8,2.38,+0.18,24.58
2015,15.8,66,28.75,32,-9.45,-24.7,30.8,15,4.24,-0.07,3.38,48.7,13.7,-0.21,11,9.14,7.35,2.2,-0.2,23.96
2014,15.8,68,38.2,34.4,+12.6,+49.2,34.4,15.7,5.01,-0.28,3.68,45.6,14.6,-0.8,10.7,10.3,8.17,2.4,+1.18,23.48
2013,15.4,57,25.6,24.5,+2.1,+8.9,35.6,14.2,2.33,0.45,2.21,40,6.54,1.25,6.21,5.93,4.8,1.22,+0.16,22.56
2012,20.6,60,23.5,25.7,0,0,36.6,14.7,2.26,0.43,2.16,40.2,6.18,1.18,5.9,5.61,4.7,1.06,+12.28,19.36
2011,20.3,49,23.5,40.8,-38.4,-62,39.2,13.6,1.42,-24.6,-22.7,34.6,3.63,-62.9,-58,-45.7,-39.8,-11.22,-12.73,18.3
2010,20.2,62,61.9,57.1,-10.6,-14.6,41.5,16,3.37,0.05,3.05,38.5,8.12,0.12,7.35,4.87,4.32,1.51,-0.93,30.85
2009,20.2,70,72.5,60,+31.5,+76.8,39.3,16,4.58,0.87,4.92,40.6,11.6,2.22,12.5,8.05,7.16,2.44,-0.94,31.07
2008,20.1,70,41,76.5,-56,-57.7,24.7,9.68,4.54,0.03,4.08,39.2,18.4,0.11,16.5,10.4,9.02,3.38,-1.44,29.59
2007,11.3,77,97,88.2,+60,+162,26.1,10.6,6.09,-0.07,5.42,40.4,23.3,-0.26,20.8,31.5,25.1,4.82,+2.53,16.51
2006,11.1,68,37,27.8,+7.3,+24.6,17.9,6.95,2.75,-0.07,2.51,38.9,15.4,-0.37,14.1,16.6,13,2.29,-0.07,14.08
2005,10.9,64,29.7,17.1,+17.2,+138,17.9,6.33,2.56,-0.13,2.41,35.3,14.2,-0.75,13.4,16.6,12.5,2.36,+1.94,13.66
2004,10.9,-,12.5,16.7,-12.3,-49.6,-,-,-,-,0.43,-,-,-,-,-,-,0.42,-1.67,11.61
2003,10.9,-,24.8,25.3,-0.8,-3.1,-,-,-,-,2.25,-,-,-,-,-,-,2.09,+0.59,12.56
2002,9.81,-,25.6,26.6,-0.6,-2.3,-,-,-,-,1.47,-,-,-,-,-,-,1.5,+0.63,12.82
2001,9.33,-,-,-,-,-,-,-,-,-,0.81,-,-,-,-,-,-,0.87,-0.46,12.48
2000,9.33,60,-,-,-,-,14.8,5.37,0.88,0.38,1.24,36.4,5.96,2.6,8.38,10.3,8.52,1.33,-,12.88
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
