2017,19.7,45,28.7,28.9,+2.3,+8.7,32.2,5.58,2.07,-0.83,0.98,17.3,6.43,-2.59,3.05,0.99,0.47,0.5,+0.29,47.73
2016,19.7,51,26.4,23.8,+5.45,+26,32.9,8.08,4.56,-3.26,0.48,24.5,13.8,-9.9,1.46,0.45,0.22,0.21,-1.09,52.27
2015,25.6,51,20.95,27.7,-13.35,-38.9,33.6,9.4,5.91,-1.76,3.33,28,17.6,-5.25,9.9,3.04,1.56,1.3,0,43.44
2014,25.6,51,34.3,35.7,-6.2,-15.3,34.9,9.04,5.6,-1.63,3.33,25.9,16,-4.66,9.53,3.19,1.53,1.3,-0.25,41.83
2013,25.6,51,40.5,36.3,+2,+5.2,33.3,8.15,4.79,-0.55,3.97,24.5,14.4,-1.65,11.9,3.99,1.78,1.55,-0.68,39.47
2012,25.6,55,38.5,38.6,-2.6,-6.3,36.6,11.5,7.95,-0.69,5.73,31.3,21.7,-1.88,15.6,5.73,2.71,2.23,-1.69,38.05
2011,25.6,68,41.1,52,-26.9,-39.6,34.2,12,8.11,2.9,10,35,23.7,8.49,29.4,10.3,5.5,3.92,-3.61,39.85
2010,25.6,79,68,74.6,-21.3,-23.9,41.8,17.5,13.9,7.46,19.3,41.8,33.2,17.8,46.2,20.5,10.8,7.53,-3.67,35.8
2009,25.6,86,89.3,81,+38.7,+76.5,48.3,25.2,21.6,11.9,28.7,52.2,44.7,24.6,59.5,31.2,15.7,11.2,-5.36,37.62
2008,25.6,84,50.6,82,-41.9,-45.3,64,38.5,33.8,9.53,42.5,60.1,52.8,14.9,66.4,57.4,27.6,16.56,+7.55,34.21
2007,25.6,77,92.5,76.1,+51,+123,47.4,24,20.5,3.59,23.1,50.7,43.2,7.58,48.8,45.1,20.3,9.01,+2.99,23.45
2006,23.3,82,41.5,26.5,+23.6,+132,36.5,16.6,13.6,0.95,14,45.4,37.4,2.6,38.4,38.4,17.3,6.02,+3.47,18.16
2005,21.2,57,17.9,20,0,0,27.2,8.98,5.9,-0.15,5.41,33,21.7,-0.54,19.6,19.1,9.2,2.55,+1.34,14.51
2004,20.2,48,17.9,13.5,+5.1,+39.8,22.6,5.92,2.98,0.22,2.45,26.2,13.2,0.96,10.8,9.7,5.6,1.21,-0.18,12.31
2003,20.2,59,12.8,8.54,+5.6,+77.8,17.2,4.46,2.66,0.42,2.8,25.9,15.4,2.41,16.2,11.5,7.48,1.39,+0.39,12.61
2002,20.2,55,7.2,7.12,+0.1,+1.4,18,3.86,2.29,-0.02,2.02,21.4,12.7,-0.09,11.2,9.12,5.29,1,+3.41,11.44
2001,20.2,43,7.1,6.73,-0.15,-2.1,19.7,4.38,3.09,-7.76,-4.87,22.2,15.7,-39.3,-24.7,-20.6,-11.2,-2.41,-3.51,10.45
2000,20.2,50,7.25,10.5,-3.45,-32.2,21,4.23,2.78,-0.29,2.23,20.1,13.3,-1.36,10.6,8.71,4.79,1.1,0,12.96
1999,18.4,47,10.7,15.9,-12,-52.9,21.9,4.33,2.82,-0.47,2.02,19.8,12.9,-2.16,9.21,8.03,4.24,1.1,-0.82,13.64
1998,16.5,52,22.7,27.6,-1.8,-7.3,24,5.77,4.15,-0.63,3.17,24.1,17.3,-2.61,13.2,13.3,6.65,1.92,+0.04,15.21
1997,13.1,52,24.5,28.8,-5,-16.9,20.5,3.97,2.42,0.29,2.31,19.4,11.8,1.4,11.3,12.4,7.09,1.88,+0.61,17.09
1996,10.4,50,29.5,28.3,+3.2,+12.2,15.5,2.29,0.8,0.73,1.31,14.8,5.14,4.7,8.48,8.93,6.98,1.27,-0.32,14.17
1995,8.3,-,26.3,41.2,-25.7,-49.4,-,-,-,-,1.32,-,-,-,-,-,-,1.59,-1.26,16.15
1994,6.69,-,52,50.2,-8.5,-14,-,-,-,-,1.91,-,-,-,-,-,-,2.85,-0.19,18.08
1993,6.09,-,-,-,-,-,-,-,-,-,1.85,-,-,-,-,-,-,3.04,-0.34,18.29
1992,5.29,-,-,-,-,-,-,-,-,-,1.79,-,-,-,-,-,-,3.38,-,18.25
