2017,60.1,36,23.2,12.3,+14.07,+154,181,28.8,11,-4.18,6.74,15.9,6.06,-2.3,3.59,7.31,3.08,1.24,+2.51,15.78
2016,55.6,26,9.13,10.5,-3.87,-29.8,126,7.87,-7.49,-0.88,-6.99,6.22,-5.92,-0.69,-5.66,-7.91,-3.66,-1.27,-2.24,15.25
2015,55.6,40,13,12.6,-0.2,-1.5,138,21.3,5.48,0.74,5.46,15.4,3.98,0.54,3.81,5.33,2.77,0.97,+0.07,17.5
2014,56.6,43,13.2,12.4,+1.25,+10.5,139,18.5,2.63,2.63,5.12,13.4,1.89,1.89,3.7,5.29,2.8,0.9,+0.46,17.31
2013,56.9,43,11.95,11,+1.8,+17.7,133,13.7,-0.41,3.27,2.49,10.3,-0.31,2.46,1.95,2.75,1.42,0.44,+1.32,16.61
2012,57.9,32,10.15,11.2,-1.95,-16.1,119,9.05,-5.11,-0.77,-5.06,7.6,-4.29,-0.65,-4.8,-5.74,-2.97,-0.88,-1.79,16.29
2011,57.9,47,12.1,16.2,-7.5,-38.3,148,17.1,2.5,3.57,4.7,11.6,1.69,2.42,3.09,4.98,2.49,0.91,+0.6,17.8
2010,44.8,38,19.6,13.2,+5.75,+41.5,128,15.9,3.09,-1.29,1.35,12.4,2.41,-1.01,1.16,1.97,0.93,0.31,+0.99,17.1
2009,44.8,32,13.85,10.4,+6.19,+80.8,108,12.5,1.41,-3.79,-2.91,11.6,1.3,-3.5,-2.66,-3.93,-1.79,-0.68,-1.09,16.66
2008,44.8,38,7.66,19.6,-22.09,-74.3,130,21.1,6.25,-2.23,1.76,16.3,4.82,-1.72,1.87,2.73,1.31,0.41,-3.24,16.57
2007,40.5,55,29.75,27.6,+11.8,+65.7,151,38.4,21.6,1.36,14.6,25.4,14.3,0.9,11.9,18.3,9.74,3.65,+1.08,19.63
2006,38.2,53,17.95,13.7,+3.4,+23.4,137,33.8,18.3,-1.01,9.62,24.6,13.3,-0.73,10.7,17.2,9.1,2.57,+2.27,17.67
2005,38.2,43,14.55,10.9,+2.75,+23.3,102,20.7,7.82,-2.51,1.09,20.2,7.64,-2.45,4.5,6.76,3.45,0.3,-0.4,15.95
2004,35.6,40,11.8,18,-6.1,-34.1,91.6,16.8,8.15,-5.02,2.47,18.4,8.9,-5.49,2.7,4.27,2.18,0.7,+0.48,16.67
2003,35.6,38,17.9,11.3,+7.6,+73.8,71.4,11.3,-0.46,-0.18,0.8,15.9,-0.65,-0.25,1.12,1.33,0.71,0.22,+0.9,16.11
2002,36.2,30,10.3,13.6,-1.25,-10.8,67.5,7.5,2.75,-6.8,-2.41,11.1,4.07,-10.1,-3.56,-3.95,-2.29,-0.68,-0.31,15.96
2001,36.2,32,11.55,12.7,+1,+9.5,54.9,7.89,1.67,-3.58,-1.33,14.4,3.04,-6.52,-2.42,-2.22,-1.23,-0.37,-0.48,16.11
2000,34.5,38,10.55,33.8,-28.45,-72.9,75.1,12.7,6.25,-5.37,0.39,16.9,8.31,-7.15,0.52,0.65,0.38,0.11,-1.01,17.67
1999,29.9,43,39,45.3,-27.5,-41.4,52.8,9.33,3.26,-0.25,3.34,17.7,6.18,-0.47,6.32,5.59,3.84,1.12,-1.82,19.94
1998,23.8,62,66.5,104,-19.5,-22.7,46.9,12,7.42,-0.27,6.25,25.7,15.8,-0.58,13.3,15.3,10.3,2.94,-0.79,25.13
1997,14,64,86,83.7,+6,+7.5,34.2,9.95,6.08,0.46,5.22,29.1,17.8,1.34,15.2,23.6,14.1,3.73,+0.61,15.81
1996,10.1,-,-,-,-,-,-,-,-,-,3.14,-,-,-,-,-,-,3.12,-1.4,16.53
1995,6,-,-,-,-,-,-,-,-,-,2.71,-,-,-,-,-,-,4.52,-,15.25
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
