2017,6.81,57,-,-,-,-,12.1,6.94,1.45,-0.02,0.91,57.3,11.9,-0.13,7.47,11,7.43,1.33,-0.12,12.26
2016,6.19,57,-,-,-,-,10.5,5.92,1.3,0,0.9,56.4,12.4,-0.02,8.55,11.3,7.58,1.45,+0.15,13.02
2015,5.62,51,-,-,-,-,12.1,6.97,1.2,-0.04,0.73,57.8,9.96,-0.31,6.06,9.83,6.39,1.3,+0.29,13.78
2014,4.8,51,-,-,-,-,10.1,6.09,0.64,0.1,0.48,60,6.35,1,4.68,6.94,4.5,1.01,+0.54,14.8
2013,4.35,51,-,-,-,-,8.57,4.65,0.14,0.09,0.18,54.2,1.62,1.09,1.83,3.35,1.63,0.47,+1.66,15.1
2012,3.43,30,-,-,-,-,6.75,3.48,-0.48,0.03,-0.41,51.6,-7.07,0.46,-7.99,-18.7,-5.81,-1.19,-0.12,7.95
2011,3.39,27,-,-,-,-,5.84,3.02,-0.47,0.07,-0.36,51.6,-8.12,1.2,-7.88,-15.4,-5.12,-1.07,+0.1,8.53
2010,3.39,34,-,-,-,-,5.25,2.94,-0.55,0.19,-0.39,56,-10.6,3.69,-10,-16.8,-6.06,-1.17,-1.34,8.39
2009,3.05,49,-,-,-,-,5.59,2.97,0.04,0.08,0.05,53.1,0.7,1.41,0.22,0.43,0.15,0.17,-0.18,9.59
2008,3.05,40,-,-,-,-,4.83,2.56,-0.35,0.43,0.11,53,-7.15,8.83,1.49,2.85,0.85,0.35,+0.24,8.07
2007,3.05,40,-,-,-,-,5.46,3.03,0.17,-0.18,0.03,55.5,3.2,-3.36,0.35,0.86,0.23,0.11,+5.08,7.84
2006,3.05,28,-,-,-,-,4.74,2.45,-1.34,-0.23,-1.52,51.8,-28.2,-4.95,-32.1,-54.7,-17.5,-4.97,-4.48,6.55
2005,3.05,32,-,-,-,-,4.61,2.37,-0.68,0.49,-0.15,51.5,-14.9,10.6,-3.28,-4.25,-1.61,-0.49,-,11.59
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2003,2.26,-,-,-,-,-,-,-,-,-,0.3,-,-,-,-,-,-,1.46,-,13.99
