2017,80.6,30,9.45,9.64,-1.9,-16.7,139,1.82,-7.24,-0.27,-7.14,1.31,-5.22,-0.2,-5.15,-11.6,-4.11,-0.89,-1.52,7.02
2016,80.6,40,11.35,12.1,-0.25,-2.2,158,18,6.84,-0.47,5.04,11.4,4.33,-0.3,3.19,7.85,2.82,0.63,-0.67,8.04
2015,80.6,43,11.6,13,-1.7,-12.8,161,24.7,13.7,-0.45,10.5,15.3,8.51,-0.28,6.63,18.6,6.27,1.3,+0.48,7.47
2014,80.6,43,13.3,10.4,+8.06,+154,138,20,9.9,0.33,6.61,14.4,7.16,0.24,4.93,13.8,4.47,0.82,+1.18,6.4
2013,80.6,28,5.24,4.83,+1.24,+31,95.5,9,0.54,-0.96,-2.88,9.42,0.57,-1.01,-2.9,-6.06,-2,-0.36,-0.37,5.5
2012,80.6,32,4,4.35,-0.29,-6.8,107,9.39,2.47,-1.18,0.07,8.82,2.32,-1.11,0.31,0.71,0.24,0.01,+0.72,5.55
2011,80.6,26,4.29,6.29,-3.56,-45.4,108,8.23,0.57,-1.48,-4.77,7.59,0.52,-1.36,-4.08,-10.4,-2.99,-0.71,-0.4,5.71
2010,60.6,26,7.85,8.73,-4.65,-37.2,119,9.1,1.23,-2.03,-1.9,7.67,1.04,-1.71,-1.45,-4.33,-1.1,-0.31,+1.87,6.23
2009,60.6,23,12.5,5.23,+9.65,+339,87.6,2.75,-5.05,-1.53,-13.2,3.14,-5.77,-1.75,-15,-27.5,-8.11,-2.18,-2.21,6.72
2008,60.6,32,2.85,5.35,-4.84,-62.9,103,9.72,2.88,-2.38,0.2,9.44,2.8,-2.31,0.21,0.4,0.13,0.03,+0.69,8.94
2007,106,26,7.69,10.7,-0.71,-8.5,92.3,8.49,0.62,-5.17,-6.49,9.19,0.67,-5.6,-6.99,-13,-3.69,-0.66,-0.46,5.13
2006,87.6,23,8.4,4.02,+3.5,+71.4,94.9,4.2,-2.48,-5.54,-1.71,4.42,-2.61,-5.84,-1.81,-3.72,-0.93,-0.2,+0.57,5.02
2005,87.6,28,4.9,3.8,+1.52,+45,144,0.14,-10,0.19,-8.39,0.1,-6.95,0.13,-5.51,-16.6,-4.14,-0.77,+3.24,5.24
2004,86.2,-,3.38,4.65,-3.37,-49.9,-,-,-,-,-32.3,-,-,-,-,-,-,-4.01,-1.36,6.33
2003,155,20,6.75,5.9,+1.4,+26.2,150,-12.5,-25.5,-11.9,-34.4,-8.35,-17,-7.93,-22.9,-38,-12.3,-2.65,+0.49,5.02
2002,109,23,5.35,10,-6.65,-55.4,141,-12.8,-26.4,-4.79,-33,-9.08,-18.7,-3.39,-23.3,-29.5,-11.2,-3.14,-0.16,7.66
2001,109,23,12,10.6,+3,+33.3,120,-15,-29.8,-2.68,-31.9,-12.5,-24.8,-2.24,-26.6,-23.6,-9.83,-2.98,-3.08,10.35
2000,99.3,36,9,38.3,-43.5,-82.9,158,16.2,-0.1,-6.97,1.04,10.2,-0.06,-4.4,0.66,0.76,0.36,0.1,-1.33,14.27
1999,81.1,45,53.5,43,+20.8,+63.6,97.4,9.99,-2.26,5.93,10.5,10.2,-2.32,6.09,10.7,7.97,4.28,1.43,+0.02,16.19
1998,58.7,-,32.7,53.3,-21.3,-39.4,-,-,-,-,7.39,-,-,-,-,-,-,1.41,-1.01,14.86
1997,40.8,-,54,71.6,+12.8,+31.1,-,-,-,-,9.53,-,-,-,-,-,-,2.42,-0.58,19.17
1996,26.1,-,41.2,37.3,-5.8,-12.3,-,-,-,-,7.44,-,-,-,-,-,-,3,-0.18,18.57
1995,16.5,-,47,47.6,-7,-13,-,-,-,-,4.91,-,-,-,-,-,-,3.18,+2.17,18.54
1994,10.7,-,54,57.9,+5.9,+12.3,-,-,-,-,1.07,-,-,-,-,-,-,1.01,-2.76,14.64
1993,8.97,-,-,-,-,-,-,-,-,-,3.38,-,-,-,-,-,-,3.77,+1.91,16.26
1992,7.48,-,-,-,-,-,-,-,-,-,1.39,-,-,-,-,-,-,1.86,-,14.99
