2017,91.5,49,74,76.5,-2.6,-3.4,265,74,27.9,-0.49,21.7,27.9,10.6,-0.19,8.35,15,9.93,2.39,-0.59,16.28
2016,88,53,76.6,78.9,-5.5,-6.7,271,80.1,30.1,2.68,26.1,29.6,11.1,0.99,9.74,18.9,12.5,2.98,-0.49,16.28
2015,79.3,62,82.1,78.2,+12.1,+17.3,255,80.4,32.9,1.12,27.3,31.5,12.9,0.44,10.8,21.5,14.2,3.47,+0.57,16.91
2014,72.1,53,70,79.2,-23,-24.7,218,62.2,24.6,1.13,20.8,28.5,11.3,0.52,9.59,18.2,12.3,2.9,+0.07,16.71
2013,66.1,49,93,90.5,+13.5,+17,204,56.6,20,2.51,18.6,27.8,9.8,1.23,9.14,17.8,12.6,2.83,-1.09,16.31
2012,57.5,66,79.5,87.2,-12.5,-13.6,201,76.4,24,3.4,22.4,38.1,12,1.69,11.2,23.5,17.1,3.92,-1.42,17.38
2011,46.4,68,92,94.2,+16.2,+21.4,198,75.2,28,1.39,24.6,37.9,14.1,0.7,12.5,30.4,21.6,5.34,-0.45,19.29
2010,37.1,57,75.8,69.6,+31.6,+71.5,180,72.7,26.3,-0.11,21.3,40.4,14.6,-0.06,12.1,32.8,21.5,5.79,+1.76,19.48
2009,32.3,53,44.2,30,+22.95,+108,156,62.6,19.2,-2.3,12.9,40,12.3,-1.47,8.38,23.9,13.8,4.03,+1.82,18.14
2008,32.1,40,21.25,22.2,+4.65,+28,136,48.6,12.2,-2.5,7.06,35.8,8.96,-1.84,5.25,14.8,7.94,2.21,+1.01,15.49
2007,32.1,36,16.6,17.1,+2.4,+16.9,109,40.9,5.84,-0.41,3.81,37.4,5.34,-0.37,3.55,8.38,4.74,1.2,+0.42,14.23
2006,32.1,38,14.2,14.4,+0.95,+7.2,91.8,35.3,3.83,-0.28,2.48,38.5,4.17,-0.3,2.7,5.33,3.22,0.78,-0.19,14.35
2005,32.1,-,13.25,12.5,+0.95,+7.7,-,-,-,-,3.08,-,-,-,-,-,-,0.97,-0.59,13.54
2004,32.1,47,12.3,10.5,+3.25,+35.9,84,33.9,6.61,-0.54,4.96,40.3,7.87,-0.64,5.91,11.7,7.32,1.56,+0.29,13.49
2003,32.1,47,9.05,8.33,+0.15,+1.7,73.1,29.2,5.4,-0.21,4.03,40,7.39,-0.29,5.52,9.91,5.98,1.27,+0.71,13.02
2002,32.1,43,8.9,8.61,+1.5,+20.3,66.1,26.9,2.69,-0.14,1.8,40.7,4.07,-0.22,2.72,4.54,2.61,0.56,-0.21,12.34
2001,32.1,43,7.4,9.26,-4.7,-38.8,67.2,28.6,5.03,-1.55,2.46,42.6,7.49,-2.31,3.66,6.23,3.46,0.77,+0.21,12.35
2000,32.1,43,12.1,17.8,-10.9,-47.4,63,28.6,5.85,-3.63,1.79,45.5,9.29,-5.76,2.84,4.63,2.54,0.56,-0.79,12.2
1999,30.2,51,23,35.5,-31.5,-57.8,58.5,24.8,4.68,0.47,4.09,42.4,8,0.8,6.99,11.3,6.44,1.35,-0.4,12.63
1998,26.2,49,54.5,61.1,-18.5,-25.3,52.3,20.6,5.34,0.49,4.6,39.4,10.2,0.93,8.8,14.3,9.23,1.75,-0.87,13.07
1997,20.9,62,73,57.3,+4,+5.8,47.9,20.9,6.24,0.65,5.49,43.6,13,1.35,11.4,20.3,14.5,2.62,+0.01,14.33
1996,16.7,60,69,59.5,-1,-1.4,39.3,16.9,5.66,0.51,4.37,42.9,14.4,1.29,11.1,20,14,2.61,-1.35,14.34
1995,11.9,68,70,70.5,-50,-41.7,36.7,15.4,4.55,1.16,4.71,42,12.4,3.15,12.8,24,16.9,3.96,-0.35,16.46
1994,8.48,-,120,113,+30.5,+34.1,-,-,-,-,3.66,-,-,-,-,-,-,4.31,-1.09,17.74
1993,6.02,-,-,-,-,-,-,-,-,-,3.25,-,-,-,-,-,-,5.4,-0.43,18.88
1992,4.3,-,-,-,-,-,-,-,-,-,2.51,-,-,-,-,-,-,5.83,+0.06,18.57
1991,3.07,-,-,-,-,-,-,-,-,-,1.77,-,-,-,-,-,-,5.77,-,18.25
1990,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
